username,full_text,topic,topic_probability,predicted_label,probability_emotion
itsaboutis,ngatur pola makan dan apa yg dimakan apa sengaruh itu ya sama muka? soalnya sejak diet notice muka kek cerah2 aja padahal udah bbrp minggu ga make krim dokter. dulu tuh kalau ga make bbrp hari aja pasti kusam ni muka tapi ini ngga jd skincare skrg cuma fw moist ss doang,0,0.67080688476562,Sad,0.6124182939529419
urfavfandom,@7btsupdates Jin kayanya pas deket2 selesai wamil langsung diet lg ya? kaya lebih kurusss,4,0.90915161371231,Joy,0.24610494077205658
fifilix0812,Aku pun pernah ngalamin. Tp karena pdku kecil jadi gak terlalu keliatan. Apalagi semenjak diet makin trepes aja. Selama pake hoodie oversize aman2 aja sih.,4,0.91014128923416,Anger,0.32984569668769836
gzbae_,Dulu gue juga pake FatSecret di combo-in sama BodyFast buat IF. Jujur pake FatSecret tuh seru APALAGI kalau lagi semangat²nya diet jadi semangat mikir makan apa dan hitung kalorinya wkwk,4,0.49650824069977,Joy,0.5811025500297546
ISeKai9488,Orng kok bsa berhasil diet ya gue kok susah bngt:(,0,0.44065603613853,Anger,0.4166865944862366
sunflawerrr,@naaazzzs Aku mau salad sayur soalnya lagi diet,2,0.50135987997055,Joy,0.2750476598739624
diethingy,di sini adakah cewe yang diet! tapi siklus menstruasinya jadi ga teratur? aku udah hampir semingguan ini ngeluarin darah tapi ga amis sama sekali dan ga ngerasain nyeri sakit haid.. terus darahnya berhenti keluar setiap malam. pokoknya keluar darah setiap siang setiap kegiatan,2,0.88569736480713,Neutral,0.3561604619026184
whitexfrape,Tapi sampe skrg BB aku alhamdulillah stabil pokoknya di kisaran 46 - 49 kg. Kebiasaan sebelumnya jg masih aku jalanin bkn karna diet jg tapi karna udh kebiasa aja mungkin ya plus aku punya riwayat keluarga sakit macem2 jadi takut aja :(,0,0.67868769168854,Fear,0.9946461319923401
gyusmole,enduy bgt cheol di dance practice ituuu waktu blm mulai diet... GEMEY,3,0.89786833524704,Anger,0.3451824188232422
diethingy,Diet! Spil treadmil under 500k tapi awet dong. Makasih. No l!nk affiliate,2,0.89806497097015,Joy,0.8873487114906311
vvparadisaea,Ini doyananku bgt dulu pas di rumah lagi seneng2nya workout + Jus tomat Jadi kangen diet..,4,0.46195095777512,Anger,0.4321446716785431
medcom_id,Saat ini Thariq Halilintar dan Aaliyah Massaid tengah mempersiapkan rencana pernikahannya. Dalam rangka mempersiapkan pernikahannya ini Thariq sampai melakukan diet supaya badannya terbentuk ideal. #ThariqHalilintar #AaliyahMassaid #MedcomId https://t.co/qNOdSBXiPE,1,0.81719124317169,Joy,0.7556083798408508
popmaluv,Fix ini mah harus diet. Mulai besok ah,1,0.79979264736176,Anger,0.44886115193367004
vanboio,@ichachachak Apa itu diet? Jangan kasih sisa... Yg penting jangan dibuang dan jangan di personifikasi atau di analogi kan dengan penderitaan orang lain aja,2,0.8994602560997,Anger,0.7081338763237
selirjenolee,@rimaddict ini km brp lama ka masa diet nyaa,1,0.72586119174957,Joy,0.8601794242858887
seyay_,aku pernah diet yang ternyata ekstrim demi nurutin maunya mantan dan ibunya. akhirnya 1 bulan lebih keleyengan dan gangguan pendengaran karena tubuh aku ga menyuplai darah ke otak dengan baik. kalo kalian diet lebih baik konsul ke dokter spesialis gizi klinis dulu yah!,2,0.86264091730118,Sad,0.6768596768379211
kkoznol,Tips diet ala aku.. . . . . . . Puasa karena ga ada uang untuk makan ,2,0.47747406363487,Neutral,0.25014784932136536
chinggu97,gmna cara diet,2,0.59931075572968,Joy,0.3214752674102783
justseoo,Bertambah motivasi buat diet Tp gatau dikonsistenin kapan ,2,0.63774842023849,Anger,0.31307828426361084
lalunaattiree,@rimaddict @Zaciziciz Hai kak aku mau nanya maaf banget sblm ny. Kalo blh tau kalo diet kyk gini nanti ninggalin bekas kyk stretch mark dn gelambir gitu gk ya kak di perut ny ? Soal ny aku mau diet jg tapi takut nanti ninggalin glambir gitu di perut dn kata ny hrs operasi buat hilangi glambri ny ,0,0.54251730442047,Fear,0.8975355625152588
satriafjrr,Diet mulai besok ,1,0.59999680519104,Neutral,0.3542543351650238
purplerevolt,@rimaddict Kakkk kamu diet nya berapa lama? aku lg diet jg tp aku ngga sabaran bgt pengen cepet ,0,0.59519743919373,Anger,0.30150991678237915
suzanna_yasin,Cek KARETA KIN Beras porang murah 1kg shirataki konjac rice diet rendah kalori rendah karbohidrat rendah lemak non fukumi dengan harga Rp115.000. Dapatkan di Shopee sekarang! https://t.co/nNNdrooGUg https://t.co/3I6JTsYAhT,0,0.57997143268585,Joy,0.6295442581176758
kochenggalak,@rimaddict Yaampun mba malah diet kamu itu yg bener kebanyakan org kita diet ngikutin orang luar jdnya mahal. Keren mbaa,3,0.92573076486588,Anger,0.2877689301967621
abcdjklmw,Dia gatau gua se effort apa DIET !! Bngke sih klo ga dicintain ugal2an hhmmm,4,0.88517117500305,Love,0.6398593783378601
pecanduqohwa,@kvpall Plg lucu waktu ritsuki digodain katanya diet katanya diet katanya katanya katanya diet,1,0.54662609100342,Joy,0.30048343539237976
oetteeyy_,Fak diet aku mau jajan setiap hari,0,0.56892824172974,Anger,0.2623840868473053
dbiru_,apalagi di kehidupan sehari-hari dia bener2 gak ada aktivitas olahraga ataupun jaga pola makan dia kek ya udah pasrah aja gitu jd bodo amat dia obesitas (padahal sering ngeluh gak pd dll tp dia gak mau berusaha diet ),2,0.80700671672821,Sad,0.5412558317184448
feaaless,@lovelifesakura wkwkwk diet jalur stress ,4,0.79883033037186,Anger,0.38296571373939514
oetteeyy_,Diat diet diat diet tp seblak trs,1,0.54640889167786,Joy,0.26690980792045593
ywuichiro,Pengen diet...,0,0.20000000298023,Joy,0.31755244731903076
cheorazon,@tunamuayo dia langsung terlena geng dan berhenti diet ,0,0.58453822135925,Fear,0.35741034150123596
womanfeeds_id,{Mu} girlss yang mukanya gampang jerawatan coba dibarengin diet!! di aku sengaruh itu ternyata skin barrier jg makin bagus dan gakk gampang merah merah lagi,2,0.56429773569107,Anger,0.4331347942352295
gakpakekkoma,@rimaddict @matchachizee kak kamu gamau bikin grup diet misalnya biar banyak yg berhasil buat diet. aku sekarang lagi rutin jalan meskipun gak tiap hari. kalo dibawa lari masih suka engap,3,0.75952607393265,Sad,0.5782904028892517
Cangkul93,@rimaddict Semoga aku jg konsisten diet huhu,1,0.79765671491623,Joy,0.34416988492012024
jigglipufi,kayanya ak bisa deh punya badan kaya natty tinggal diet dikit aja ,4,0.88261157274246,Joy,0.39890486001968384
yuhlookeasy,@rimaddict Kak bb nya pernah stuck gak? Aku dulu pernah diet jg. Di bb 85 kg malah stuck berbulan2 dan akhirnya nyerah ,0,0.86659932136536,Neutral,0.35354378819465637
Chasyanova,@rimaddict Cantiik Sblm diet juga cantik menggemaskan ,0,0.79753744602203,Anger,0.2888839542865753
RT_tampan,@rimaddict Mbaak aku dari awal musim covid sudah niat diet.. Sekarang sudah 2024 turun 3kg.. ,0,0.88402676582336,Anger,0.3596082031726837
im_blueming,@rimaddict Kakkk congrast!! Ikut seneng aku juga pejuang diet dari 100kg dan sekarang masih otw 80an. Tweetmu bikin ku semangat biar turun lagi,0,0.55195713043213,Joy,0.7692986726760864
dlehdgurhc,Waktu itu iseng krn di kulkas kebetulan ada sayuran lengkap gue nyoba makan ala2 diet ada buncis wortel kentang dikukus sama telor rebus terus pas mateng gue kasih garem lada dikit buat seasoning enak sih ngga yang menyiksa banget rasanya Tp abis itu udah ga dilanjutin ,2,0.50492322444916,Neutral,0.37030839920043945
brownie_kookie,normal gk si turun 5kg sejak bln puasa padahal gk olhraga atau diet samsek?,0,0.4478794336319,Neutral,0.4187487065792084
sukakuceng,Wizzmie gajahmada semarang ⭐ (7/10) Buat pecinta pedes enak siii tapi kalau buat aku kaum menye menye lebih baik di sebelah Dan maap ini emg dimsum konsepnya lgi diet kah? Kurus kurus Sukak sushi dan chicken spichynya Next time cobain ricebowlnya ahh https://t.co/4QmqaefPmH,2,0.73660272359848,Joy,0.4692281186580658
yukizehn,Y Allah jajan lagi aja. Gemuk Katay mau diet tapi makan Mulu... https://t.co/60WKVS01AA,1,0.57118159532547,Joy,0.2971765995025635
jjanggsu,KAKKKKK gue mau curhat gue diet trus malah kena aslam gmn dong,0,0.58675813674927,Anger,0.2272699922323227
jadiindomie,KAK??????? Km keren bgt bikin ak termotivasi. Tadi ak mau diet tapi mamaku beliin pisang coklat ,3,0.90907168388367,Sad,0.2522350251674652
hafizha_anisa,@diethingy Aman. Sebuah makanan ga bisa bikin progres diet gagal. Jangan stres ntar malah susah ngejalaninnya.,0,0.78500604629517,Anger,0.36338767409324646
arttiw_,Selain aku iri dengan konsistensi dietnya aku jg iri dengan tinggi alami nya Tp gpp ini thread spill diet paling realistis yg pernah aku baca. Jd semangat lg heheh,3,0.28004363179207,Joy,0.7036139369010925
cintakuasahi,bayangin diri mu gabisa makan sendirian tpi satu rumah malas makan pekara diet????? terus kalo aku gamakan aku dimarahin????? tpi aku laper butuh makan dan ditemenin gd yg nemenin jnck,1,0.76763963699341,Anger,0.5280442237854004
akunikanmkgf,aku mau diet tapi mama masakannya minyak/tepung teruss masaknya juga sebelum maghrib jadi makannya setelah maghrib : ),1,0.90876483917236,Anger,0.425672322511673
akunikanmkgf,kamu keren bangett kakkk cantikk jugaaa bahkan dari sebelum diet masyaallah ikut seneng bacanyaa,4,0.91007661819458,Joy,0.9290803670883179
a_kashara,Perut gw keknya nga bisa terima klo disuruh diet.. kek ngamuk dia bukny diet malah makin gila makannya.,3,0.60012286901474,Anger,0.5432743430137634
aeoen_n,Yang bilangnya mau diet. https://t.co/h8XElGZFEi,3,0.59927052259445,Joy,0.3214752674102783
nanhachee_,Tiba2 kepikiran pengen hidup sehat mau diet dan berhenti minum soda itu. Tapi ternyata diet emang susah biasanya gue minum tiap hari skrng gue harus stop minum gue gabisa. Gue selalu craving pengen minum itu rasanya kayak kecanduan. Susah banget.,3,0.49338558316231,Anger,0.33476510643959045
speuritos,@aenive jir berasa makanan diet,3,0.79793125391006,Neutral,0.4035460352897644
foxiemattchu,@eyikmattchu ih iya kakjul kalo stuck gitu gimana sih.. yg bikin gagal diet gegara suk stuck gni deh ,3,0.48130136728287,Love,0.2720820903778076
fairuzichaa,Waaa dari banyak thread diet knp ini bikin semangat bgt ,0,0.55028980970383,Joy,0.645563006401062
detikTravel,Macan Tutul di China Gendut Banget Sudah Diet 2 Bulan tapi Beratnya Nggak Turun https://t.co/NkZ555jvDy,0,0.75877243280411,Anger,0.33285608887672424
hanna__ulina,Markah dulu ntar kalo niat mau diet biar jadi motivasi ,0,0.86342591047287,Anger,0.3733823597431183
kookjks09,@rimaddict keren kak aku mau nurunin 3 4kg susah bgt sebenernya diet ga susah² amat tapi konsisten nya huhu,0,0.74070233106613,Sad,0.32849475741386414
KChowdaryyy,@Umakarrp16 @venkat7789 @AkshayBRS @HarishBRSUSA @UttamKBRS @indian66669296 @Prasadgaddipat9 @JagadeeshChow3 @Manasa4BJP Jujujuju piknkyy Diet coke lo calories zero Loksabha lo trs ki zero https://t.co/CpoCWxAeFw,0,0.50109577178955,Joy,0.5188434720039368
hicatnipp,ANJIR BESOK BISA YU DIET LAGI,2,0.49298033118248,Joy,0.4261793792247772
whitexfrape,Aku sebenernya gak pernah yg bener2 diet gitu tapi yg berpengaruh besar bikin BB aku turun drastis tuh karna ngurangin nyemil gula plus porsi nasi. Oiya diimbangin juga sama makan sayur buah air putih &amp; olahraga pastinya.,3,0.42894586920738,Neutral,0.36921796202659607
cheorazon,cerita kakaknya keren banget tp this exact tweet bikin gue keinget temen gue si oknum ini lagi rajin diet tbtb satu hari ancur gara2 nasi padang dan chicken cordon bleu (satu kali makan) ,3,0.692418217659,Neutral,0.42595285177230835
nnyysshh,Salut banget konsisten 2 tahun aku lagi diet 2 bulan aja udah pengen nya buru2 achieve target setelah baca2 informasi ternyata diet yg sehat itu kalo penurunan BB nya di 1 5 - 3 5 kg / bulan jadi emang diet sehat itu perlu waktu yg lama bisa instant. Kamu keren banget kak!!,0,0.43147119879723,Anger,0.3635505437850952
NoraLafita,Kl gendut t rasany pke baju apa aja keliatan jelek ya.. rasany ga pede trs. Ayo diet nor lengan perut paha mu itu gede bgt ,2,0.69276833534241,Joy,0.4595373570919037
Hostwille,@hanbinjeruk Lagi diet kah dia?,0,0.20000000298023,Anger,0.31931760907173157
Wahyu139,Yang aku gak suka kalo jalan sm bapak2 tuh tiap makan ngurangin porsi nasi selalu dibilang Kamu tuh gak gendut mananya sih yg gemuk gak usah diet kan lagi jalan2 Helaww sg TB kurang dari 160 dg BB menyentuh 70 itu udah jelas obess Males kan jawabinnya asem kan jadinya,4,0.47829079627991,Anger,0.26691383123397827
cindeyrela,Pipi sudah menggembil waktunya diet kali ya? https://t.co/RWGtr2z4IM,3,0.79551899433136,Neutral,0.4461807608604431
ihaeechu,ak maw diet lagii krena sudah menggendut emm mauu nurunin jadi 45 deh,3,0.5205215215683,Joy,0.27335357666015625
mzrrrrrk,donlod ja dlu kena ada ay hidayahnya gasan diet https://t.co/87xRQMkESw,2,0.86581259965897,Neutral,0.40621548891067505
yoshidreamie_,@denokohdenok sbnrnya ga ada rencana diet sih cuma dipikir² nyesel aja wkwk ,1,0.73574900627136,Neutral,0.3299707770347595
whitexfrape,Kalo liat thread ttg perjalanan orang diet aku jadi suka keinget dulu aku jg terbilang gemuk badannya dan ya gak jarang dapet omongan yg gaenak terutama dari temen ku yg cowo ,2,0.73546415567398,Sad,0.3633967936038971
__onyourlee,kayaknya aku juga perlu diet tipis tipis sama clean eating badanku mulai menggendats mukaku juga mulai break out lagi,1,0.52962422370911,Joy,0.6633838415145874
crispiigarlic,@rimaddict @kookminia kak maaf mau tanya. kalo habis diet ukuran pd ikut menyusut ga sih?,0,0.83708989620209,Neutral,0.2811655104160309
nicaatekuk,Mau nyoba diet ,2,0.59686130285263,Neutral,0.6114310026168823
denokohdenok,@yoshidreamie_ Gk pp diet nya besok ajaa,0,0.5493335723877,Neutral,0.6228192448616028
JohnCal3337,@NathanJ04060931 coke over pepsi and diet pepsi over diet coke,4,0.4400395154953,Joy,0.41559281945228577
lleubah,gue rencananya diet tp malem kemaren jam setengah sepuluh makan indomie nyemek hari ini setengah sembilan makan nasi goreng. APA ITU DIET? WKWKWWK https://t.co/A3Sm4a2WEe,0,0.53242480754852,Sad,0.5774630904197693
kazunscara,Makasih kak aku lg mau coba diet xixixi. Aku sptinya milih jalan aja,4,0.87816745042801,Joy,0.6446956992149353
MesariPictures,Selain itu dia juga dikenal sebagai penyanyi dan memiliki bisnis di berbagai bidang termasuk produk minuman diet dan apotek. #MATIATAUBERTAHAN #BANGSALISOLASI #film #thrillers,1,0.93809050321579,Anger,0.35818853974342346
mintandchococ,diet lah gue,0,0.20000000298023,Joy,0.3214752674102783
heyjohnnysuh,Gue keknya kudu diet juga deh kaki gue sizenya naik ,1,0.54387503862381,Anger,0.3335604667663574
Yanti63533529,@overcontrolneed Sebagian besar org indo g bisa aku diet tetep mkn 3x sehr n tetep jg mkn gorengan + tepung tp emang d kurangi sih mkn nya serta olah raga Alhamdulillah berhasil langsing.,2,0.42774814367294,Anger,0.3045564591884613
tulipstintedsun,2 tahun tuh masyaAllah salut keren bgt sama konsistennya dgn makanan yg gak bisa dibilang enak jg soalnya kalo keseringan pasti berasa nyiksa mau cheating emg kunci diet itu selain niat adl istiqomahnya,3,0.95197051763535,Joy,0.9878295660018921
kuekookiess,@xec_vv @diethingy Kurangin kak...aku pake gula diet,3,0.83680421113968,Neutral,0.534267246723175
retroteror,tbnya sama kayak aku tapi bbnya jauh berat dia dulu. ayo semangat diet kakaknya aja bisa ,2,0.89861667156219,Joy,0.6888516545295715
615fmz,@padangmenfess gaada itu bikin lancar berak doang yang ada jadi kekurangan cairan. temen gw dulu kemakan ini sampe sakit sakitan karena diet. mending diet sehat aja udah gausah neko neko,2,0.94907796382904,Sad,0.5525588393211365
Aghnaliaraa,@rimaddict Dulu pas smk pake kebaya warna ijo dibilang gedebog pisang sama temenku namanya gregorius. Pas aku terlihat kurus dia minta spill caranya diet. Vino kamvret aku bakalan iling tekan tua yakin wkwk,0,0.84599143266678,Joy,0.29588380455970764
pinkpepsi_,@yerirems SLAAAYA,0,0.59696346521378,Joy,0.38278284668922424
oyasumirama,Hebat banget orang2 yang bisa diet dengan makan yg rebus2an kaya gini. Kalo gue makannya sambil nangis kali Gue suka sayur ko tapi ga yg cuma di rebus doang terus makan mesti harus di tambahin bumbu lagi gitu.,3,0.50592148303986,Joy,0.7566977739334106
m_art_nie,Pengen mulai diet lagiiiii,4,0.59762668609619,Joy,0.31755244731903076
urfavvkeyyy,@rimaddict btw keren bgt bsa sekonsisten itubismillah yuk ki!! mulai diet lagi biar bsa kyk kakaknya,0,0.74332612752914,Joy,0.2884981334209442
xxloveli25,Besok diet lagi. Ini badanku udah ngembang,0,0.547199010849,Joy,0.31768107414245605
diarilakor,@padangmenfess Jangan terlalu percaya teh diet mau turun BB atur pola makan defisit kalori gerak.,0,0.91782504320145,Anger,0.4524959921836853
mitspinki,@rimaddict kakk mukamu bisa lebih tirus gimana?? aku diet cuma badan aja yg mengecil tapi pipi ku tetep chubby hiskk,0,0.53150582313538,Anger,0.4120386838912964
taemngoo,@rimaddict Maaf mau tanya kak. Kalau boleh tau kakaknya diet berapa lama ya?,0,0.73203933238983,Neutral,0.2996188998222351
padangmenfess,Pdg! disini ada yg minum teh diet gak? mau minta rekomendasi sama reviewnya dong beneran ngaruh gak ya??,4,0.68427950143814,Neutral,0.3762201964855194
shacikoo,@rimaddict maaf mau tanya kalo diet begini apa ada sisa sisa lemak yg menggelambir gitu ga?,0,0.865562915802,Anger,0.37550026178359985
zakiyyayeah,Day 160 Mau diet... soalnya cara makanku jelek bgt,3,0.83657193183899,Neutral,0.4026781916618347
Liaagustd_19,@_rlaskawns @nunasky7 Kukira gue doang yg nyadar wkwkwkwkwkkwkwkw lah mayan itung2 diet,2,0.49903845787048,Anger,0.3610144555568695
jungsbrn,@rimaddict Pengen diet tp males ngitungin protein karbo gula dll,3,0.48553031682968,Anger,0.38441693782806396
luvvbeaunny,@rimaddict Aaaa ak mau juga tapi sumpaaah masih acak acakan banget ak bahkan gamau nimbang bb ku karna males bgt tp mau diet,4,0.68563634157181,Joy,0.47031575441360474
Reppppppp_,@FOODFESS2 Kek LE MINERAL obes Diet gk lo,4,0.79791253805161,Anger,0.36968472599983215
heheebiw,Orang-orang yg jarang ketemu pasti bilangnya 'km kurusan ya diet apa?' Stress aja sih ka mas bu pak wkwkw,3,0.55512541532516,Neutral,0.4034547507762909
black_sxltan,Iku kpa diet moti yo eke o ️,2,0.79903519153595,Neutral,0.29165053367614746
jixeps,habis liat google foto era 2019 haruskah ak diet segitu lagi?,4,0.89890277385712,Neutral,0.29850807785987854
IMQueenzy_, Jgn kasihani aku bukan tanggal tua bukan lg diet dn bukan ga ada duit cmn males mam nasi dn pas pesen gopud dua kali d php in toko nya sedih bat ga sih goreng yg ada d kulkas aja dah https://t.co/AENOq7hkEZ,2,0.49598082900047,Sad,0.5357508659362793
HouseMarici,Ketika main kerumah baby boy emaknya bilang. Rara: koko sekarang kurusan diet ya? Me: wah bener kurus? Berarti berhasil diet jalur ovt wkwkw. Nice try ga gini ga punya badan proporsional https://t.co/c76EcuWQO6,4,0.66847592592239,Joy,0.6257057785987854
Squirrelby_,Diet mulai besok!!,1,0.59999680519104,Neutral,0.3542543351650238
tetifary,@hourjinnie Menuju pulang diet ngga si dia? Kayanya pas wamil badannya berisi,4,0.88322585821152,Anger,0.40850532054901123
singgihbiadhi,3 bulan bisa klo konsisten gue dlu diet makan kayak mbaknya itu.. hahaha 8kg turun 3 bulan,0,0.61090350151062,Anger,0.34868764877319336
scythelotuzz,jadi mau diet deh,0,0.20000000298023,Joy,0.6235654950141907
adeliciouslove1,@kegblgnunfaedh Jaga kesehatan.. Beras merah sehat 20rb/kg Diet Diabetes Pencernaan Lancar gratis ongkir kka ku.. https://t.co/Hkoi3vi7ZD,2,0.94231796264648,Joy,0.7723164558410645
BangandiFPL,@rimaddict @kookminia Iyakah diet ngaruh ke ukuran kaki? Pantes aja dulu gw 43 terus menggendut jadi antara 43-44 kaya' 43 sesak tapi 44 kegedean dikit,2,0.5969642996788,Anger,0.3741720914840698
steamedmilkbaby,Pernah nyoba diet sehari lgsg gakuat,0,0.50592738389969,Anger,0.35783517360687256
tashimeru12,@rimaddict Kendala terbesar dari diet ini adalah rasa malas buat masak sendiri aku dulu juga pakek cara ini dr 95 ke 80an cuma berhenti karena malas masak soalnya saya cowo,3,0.48120868206024,Anger,0.407118022441864
Rhxjihoonie,Seniat itu akuh bertemu lo jiun awas gak lirik akuhhhh... Diet+olahraga mau 5x seminggu ,4,0.77927047014236,Anger,0.3417651355266571
exwayyze,@rimaddict habis diet gini bakalan banyak strechmark ngga kakk??,1,0.79617309570312,Neutral,0.6748203039169312
adeliciouslove1,Beras merah sehat 20rb/kg Diet Diabetes Pencernaan Lancar gratis ongkir kka ku.. https://t.co/Hkoi3vi7ZD https://t.co/6hvm590XlW,2,0.93271631002426,Joy,0.4923499822616577
diet___prada,bisa yokkk,1,0.59962749481201,Joy,0.7231255173683167
vaivai_ys,@rimaddict Pas gemoy lucu pas kurusan cantik. Jd pgn diet jg huhu,4,0.47648769617081,Joy,0.590355634689331
jjanggsu,sp ngide diet taunya kena aslam,4,0.59357810020447,Neutral,0.3350253403186798
venussal_,Awal2 diet tuh mungkin masih semangat2nya ya tp aku gk bisa konsisten weh. Dlu prnh 2thnan gk makan nasi karna lgi lambung gk kuat jg sekalian diet tp berakhir jajan karna gk sanggup hrs masak tiap hari aplgi aku full kuliah seharian Melihat ini jdi pgn diet lgi huhu,4,0.64905774593353,Joy,0.8117231130599976
jeowantt,Fakhh aku nazar diet sampe turun BB 10kg INFOOO CARA DIET BIAR CEPET TURUNN,1,0.4789320230484,Anger,0.3494025766849518
wish_14,@Grn_ROSeAT iyee gw diet banget sehari ini gw habis 3 cup kopi pahit dan baru makan makanan berat biar bln dpn bs di gendong sm jespi,4,0.72609513998032,Joy,0.7054581046104431
pinkpepsi_,@skejterdzony jaka,1,0.59786230325699,Joy,0.45824864506721497
taeberrykiss,@JinBase_ diet jalur kenak mental,1,0.7977254986763,Anger,0.40520718693733215
winstawan,@sourisummer gue juga dan turun bb juga selalu karna sakit bukab karna diet,2,0.48015302419662,Sad,0.7332246899604797
xoxo_jake143,@diethingy Aku ga bisa kasih saran tapi aku kasih info snack yg suka aku makan waktu aku diet Disclaimer snacknya hanya buat aku karena ini sesuai mealplan yg aku dapetin dari Dietela dan ini sesuai kondisi badan aku aku makan yogurt americano corndog (gak setiap hari) ofc buah,1,0.38633644580841,Joy,0.5994994640350342
vile_dagger,Lagi ngejalanin diet yang sama semoga 6 bulan bisa keliatan hasilnya ,1,0.79906785488129,Joy,0.31681200861930847
HelloSehat,Mungkin kamu salah satu yang percaya tidak makan malam bisa menurunkan berat badan. Eits justru melewatkan makan malam dapat menimbulkan beberapa risiko kesehatan lho! #Hellosehat #MakanMalam #Diet https://t.co/THYhLek6qW,1,0.61109107732773,Sad,0.6868214011192322
sweett_cakee,@rimaddict Kak selama diet pengen makan yang manis-manis ga? Cara nahannya gimana?,4,0.79462969303131,Joy,0.5534974932670593
estehtawar_,@rimaddict keren sih kuncinya memang konsisten. bikin grup supportive diet gini kayaknya seru ,3,0.42985412478447,Anger,0.2823691964149475
Cchanhaechan,@rimaddict ini diet berapa lama kak? gimana caranya biar ga craving trus balas dendam makannya? ,3,0.86533325910568,Neutral,0.34849005937576294
vantaespuff,diet yan sha,3,0.73240339756012,Anger,0.33927592635154724
q_xjinspireve,@skyndaa diet kayanya ,4,0.59866511821747,Joy,0.4007118344306946
bananacndy,@Salsabillapnn Gaboleh diet nanti kaya lidi ,0,0.79866874217987,Joy,0.32101213932037354
Salsabillapnn,@bananacndy Iyaaa kak lagi diet biar kayak jimin,0,0.48212969303131,Joy,0.49267205595970154
mhdmizaaan,gw kok jadi pengen diet ya perut gue udah buncit tiap gerak dikit pasti gampang capek dikit-dikit kena encok gak enak bangetlah dengan bb 76 kg.,2,0.63176870346069,Anger,0.3788246214389801
rajmahveen,@rimaddict Bismillah lagi jalan diet ni smg proporsional dan bs nyehatin badan emg dibadan jd glowing natural klo makan sehat dan air putih,1,0.54024600982666,Joy,0.8874868154525757
96Ikd,@Singtuankittyl1 Pipinya terutama diet ketat kali ya ini anak,1,0.83715552091599,Anger,0.488853394985199
kaibblue,mamaku telfon makan gausa diet diet ,3,0.83913493156433,Anger,0.23466192185878754
taliadamara,@HildaSoedjito Coba liat2 diet karnivor hil,4,0.83721739053726,Neutral,0.6155562400817871
baeby_1234,seriusan buat konsisten diet tuh sesusah itu. kemaren diet 3 bulan bisa turun 14kg dari 79 ke 65 skrang berhenti karena sakit jadi ngembang lagi ,4,0.50001639127731,Sad,0.8087437748908997
EndoghDadar,Orang2 diet bs tertib begini ya wkwkwkwk.. hari ini aku udah ngunyah nasi+ayam ngemilin ayam 2 biji nasi goreng some crepes bakwan ,2,0.78643262386322,Sad,0.36305803060531616
alsachandesu,sepertinya kkn adalah kesempatanku untuk diet,1,0.73259788751602,Joy,0.3214752674102783
ifltuvie,@boutjkthv diet nya si papa bear lumayan berhasil kek nya. diet jalur stress kan om ? suruh siapa sih rekrut uler ke label yg aden ayem lu itu ? ,0,0.77147644758224,Anger,0.42765942215919495
nrwendth,@Aneet29 @rimaddict Imang payah sih men diet di bangka. Kecuali tinggel di asrama dulu wkwkwkw,3,0.90725785493851,Joy,0.24829250574111938
hexauntum,@cafeinsummer AYOK DIET,2,0.59962028264999,Joy,0.3058314025402069
babert_,Macam mana nak effortlessly cantik eh. Tak payah diet tak payah skincare routine. Penat lah nak urus diri semua tu ‍,0,0.91939008235931,Joy,0.5251574516296387
Nabilahrazali2,Aku dah tahap WAJIB diet dah ni,2,0.40040495991707,Joy,0.5468178391456604
dailyfsun5966,@zzepyz Ada ya orang diet tp malah jadi boros karna makanan sehat malah lebih mahal drpd makanan micin yang surgaduniawi itu :(,3,0.90948700904846,Sad,0.6722983717918396
rimafebrr,@tukangngayalll Pernah awal diet cepet bgt turunnya. Makin lama makin susah turun dan stuck. Tapi tetep jangan nyerah intinya,0,0.91906774044037,Anger,0.5359141826629639
Jehhoy,@rimaddict Kaaa keren bgt emg jaga pola clean eating emg bisa merubah segalanya. Kalo aku tahun 2022 pernh ikut diet ini buat promil alhamdulillah ga lama jalanin 3 bln di kasih rezeki hamil sm allah ,2,0.95209354162216,Sad,0.32066574692726135
jejenatkin,Pejuang diet jalur sehat juga makin termotivasi liat ini. Udh konsisten bbrp bulan ini semoga seterusnya.,1,0.89628434181213,Joy,0.4008936285972595
randomyeoja6,@diethingy justru pada nyaranin kalo diet sebaiknya makan makanan rumahan di rumah banyakin sayur aja.. req ke mama masak sayur banyakin ma ,0,0.93746781349182,Joy,0.5075440406799316
kucingdipojokan,Sebenernya diet gw mirip2 sama mbaknya ngurangin yg deep fried sama ngurangin nasi trus ditambah olahraga. Berhasil turun sampe 5kg dulu tuh dalam bbrp bulan tp abis itu nikah dan hamil yauda deh buyar wkwkwk,0,0.95675176382065,Joy,0.2793579399585724
putrinsc1,@rimaddict Tolong paksa aku diet yg bb nya 116kg tb 165cm pra diabet pra hipertensi pcos hiperplapsia baca thread ini abis makan eskrim +capcin,3,0.50235366821289,Neutral,0.3193175196647644
Garleriyan21,@rimaddict Podo mbak Bapak Ibuk dirumah kan ada penyakit dan kudu biasain makan yang rendah rendah segalanya itu. Aslinya protein juga ga dibolehin terlalu banyak beliau tapi aku makan. Ini baru step awal diet ya dari makan.,2,0.95200496912003,Sad,0.8970355987548828
