,tweet,label
6042,"['karena', 'sekarang', 'sudah', 'jelas', 'fokusku', 'sekarang', 'ke', 'mereka', 'saja', 'ot', 'masih', 'sedih', 'tapi', 'tidak apa apa', 'sekarang', 'eonni', 'butuh', 'lockey', 'juga']",Neutral
6043,"['saya', 'kerja', 'di', 'jababeka', 'dua', 'kak', 'rumah', 'di', 'cengkareng', 'paling', 'pas', 'krl', 'saja', 'sudah', 'kontra', 'flow', 'jadi', 'sepi']",Neutral
6044,"['halo', 'barang', 'x', 'sedang', 'cari', 'partner', 's', 'saya', 'th', 'tinggal', 'd', 'jakarta', 'privasi', 'aman', 'mr', 'p', 'big', 'long', 'dijamin', 'wife', 'tidak', 'kecewa']",Neutral
6045,"['sudah', 'dikejutkan', 'tampa', 'di', 'bangunin', 'lagi', 'kamar', 'sudah', 'sepi', 'dan', 'berangkat', 'ke', 'masjid', 'sholikhah', 'semunya', 'anak', 'ada', 'perkembangan', 'ini']",Neutral
6046,"['bogor', 'sepi', 'ya', 'bang']",Neutral
6047,"['selamat', 'pagi', 'untuk', 'jiwa', 'jiwaa', 'yang', 'sepi']",Neutral
6048,"['sudah', 'seminggu', 'tidak', 'on', 'tahu', 'sepi', 'sepi', 'saja']",Neutral
6049,"['follow', 'ca', 'ore', 'yok', 'sepi', 'v', 'kangkeceh']",Neutral
6050,"['setiap', 'kali', 'meeting', 'makin', 'kusut', 'and', 'pressured', 'elek', 'lah', 'makin', 'meeting', 'makin', 'tambah', 'idea', 'ada', 'usul', 'saya', 'ini', 'master', 'student', 'kah', 'research', 'untuk', 'bulan', 'jadi', 'cam', 'setaun', 'dibuatnya', 'sebelum', 'tidur', 'nebes', 'bangun', 'tidur', 'makin', 'nebes']",Neutral
6051,"['berbahagialah', 'jika', 'kamu', 'masih', 'bisa', 'merasa', 'sedih', 'karena', 'itu', 'artinya', 'kamu', 'siap', 'menerima', 'kebahagiaan', 'yang', 'lebih', 'bahagia', 'gigitch']",Neutral
6052,"['rangnick', 'sangat', 'kecewa', 'kami', 'seharusnya', 'menang', 'dan', 'menutup', 'pertandingan', 'di', 'babak', 'pertama', 'crossbar', 'tiang', 'gawang', 'penalti', 'yang', 'gagal', 'dan', 'banyak', 'peluang', 'seharusnya', 'atau', 'bisa', 'malah']",Neutral
6053,"['ada', 'dua', 'pengaruh', 'rasa', 'sakit', 'rasa', 'sakit', 'yang', 'membuatmu', 'kecewa', 'dan', 'rasa', 'sakit', 'yang', 'mengubah', 'dirimu']",Neutral
6054,"['akun', 'wayv', 'sepi', 'akun', 'saya', 'jadi', 'ikutan', 'sepi', 'sudah', 'jrang', 'ngetweet']",Neutral
6055,"['rangnick', 'siapa', 'pun', 'bisa', 'membayangkan', 'bagaimana', 'dia', 'elanga', 'dia', 'hancur', 'dan', 'benar', 'benar', 'kecewa', 'itv']",Neutral
6056,"['soalnya', 'tidak', 'sesusah', 'to', 'mp', 'kok', 'benar', 'bacaannya', 'juga', 'pendek', 'tapi', 'ya', 'begitu', 'berbobot', 'sangat', 'buat', 'otak', 'pas', 'masuk', 'tka', 'sumpah', 'panas', 'sangat', 'ac', 'tidak', 'kerasa', 'sama', 'sekali', 'mana', 'sunyi', 'cuma', 'ada', 'suara', 'kendaraan', 'dari', 'luar', 'bunyi', 'klik', 'mouse', 'sama', 'bunyi', 'kresek', 'sarung', 'tangan', 'kebelet', 'pipis']",Neutral
6057,"['ada', 'yang', 'buat', 'dakwah', 'melalui', 'kempen', 'ada', 'yang', 'buat', 'dakwah', 'dengan', 'memberi', 'kesedaran', 'ada', 'yang', 'buat', 'dakwah', 'dengan', 'polisi', 'ada', 'yang', 'buat', 'dakwah', 'dengan', 'penguatkuasaan', 'yang', 'sedih', 'yang', 'memperlekeh', 'mana²', 'usaha']",Neutral
6058,"['bukan', 'hanya', 'seperti', 'hotel', 'tempat', 'hiburan', 'atau', 'kuburan', 'shg', 'sepi', 'dari', 'ibadah']",Neutral
6059,"['terkadang', 'lebih', 'baik', 'dianggap', 'pemilih', 'dari', 'pada', 'salah', 'pilih']",Neutral
6060,"['kalau', 'gigit', 'bibir', 'termasuk', 'tidak', 'sih', 'kak', 'ky', 'saya', 'kalau', 'lagi', 'emosi', 'lagi', 'sedih', 'itu', 'bawaannya', 'gigit', 'bibir', 'bagian', 'bawah', 'sampai', 'rasanya', 'kebas', 'begitu', 'pernah', 'saking', 'kencengnya', 'takut', 'sobek']",Neutral
6061,"['tetap', 'semangat', 'biar', 'cepat', 'sembuh', 'y', 'pak', 'rektor', 'tweeter', 'sepi', 'tanpa', 'mu', 'bagaikan', 'sayur', 'tanpa', 'ikan', 'asin']",Neutral
6062,"['semakin', 'kita', 'meremehkan', 'lawannya', 'besar', 'kemungkinan', 'akan', 'kecewa', 'dengan', 'hasilnya']",Neutral
6063,"['lucu', 'sedih', 'seram', 'kek', 'kok', 'bisa', 'sii']",Neutral
6064,"['jangan', 'sedih', 'bro', 'saya', 'juga', 'suka', 'gagal', 'penalty']",Neutral
6065,"['oh', 'hari', 'ini', 'tidak biasa', 'masih', 'sepi', 'wkwkw']",Neutral
6066,"['ketika', 'kamu', 'merasa', 'sepi', 'mengapa', 'kamu', 'menghampiri', 'ku', 'dan', 'bersandiwara']",Neutral
6067,"['paling', 'sepi']",Neutral
6068,"['wkwkwk', 'can', 'relate', 'antara', 'senang', 'apa', 'sedih', 'tidak tahu', 'senang', 'awet', 'muda', 'apa', 'sedih', 'dikira', 'anak', 'kecil']",Neutral
6069,"['wkwk', 'tidak apa-apa', 'kok', 'sedih', 'kaya', 'begitu', 'wajar', 'mending', 'nonton', 'moment', 'bawa', 'sudah', 'sekarang', 'wkwkw', 'kalau', 'tidak', 'rewatch', 'getheer']",Neutral
6070,"['daripada', 'sepi', 'meningan', 'tambahin', 'followers', 'kamu', 'disini']",Neutral
6071,"['padahal', 'akun', 'ini', 'sepi', 'beda', 'sama', 'first', 'acc', 'ku', 'tapi', 'saya', 'lebih', 'betah', 'disini']",Neutral
6072,"['karena', 'tahu', 'rasa', 'kesepian', 'manusia', 'akan', 'menjadi', 'lebih', 'baik', 'karena', 'tahu', 'rasa', 'sedih', 'manusia', 'akan', 'menjadi', 'kuat', 'princess', 'tutu']",Neutral
6073,"['yang', 'terbaik', 'adalah', 'percaya', 'dan', 'berlindung', 'hanya', 'pada', 'tuhan', 'bukan', 'pada', 'manusia', 'karena', 'akan', 'ada', 'kecewa', 'jika', 'terlalu', 'percaya', 'pada', 'manusia']",Neutral
6074,"['sahabat', 'adalah', 'mereka', 'yang', 'tahu', 'bahwa', 'ada', 'sedih', 'di', 'matamu', 'ketika', 'seluruh', 'dunia', 'percaya', 'dengan', 'senyum', 'di', 'wajahmu']",Neutral
6075,"['terkadang', 'bukan', 'karena', 'dusta', 'kamu', 'membenci', 'seseorang', 'tapi', 'karena', 'sedih', 'menerima', 'kenyataan', 'bahwa', 'dia', 'tak', 'bisa', 'lagi', 'kamu', 'percaya']",Neutral
6076,"['kita', 'dipertemukan', 'oleh', 'sepi', 'dan', 'dipisahkan', 'karena', 'gengsi']",Neutral
6077,"['akibat', 'dari', 'telat', 'bangun', 'anak', 'ikut', 'bangun', 'dan', 'dapur', 'dan', 'rumah', 'tidak', 'kepegang', 'sampai', 'jam', 'segini', 'sedih', 'karena', 'berantakan', 'tapi', 'gppa', 'dehh', 'penting', 'anak', 'sudah', 'mandi', 'dan', 'kenyang', 'dulu', 'alon', 'alon', 'asal', 'kelakon']",Sad
6078,['sepi'],Sad
6079,"['sedih', 'sudah']",Sad
6080,"['sedih', 'memang', 'kalau', 'ditinggal', 'teman', 'ngebucin', 'sedih', 'tidak', 'ada', 'waktu', 'main', 'sama', 'teman', 'sedih', 'karena', 'ingin', 'ngebucin', 'juga']",Sad
6081,"['sedih', 'benar', 'niih', 'club', 'ya']",Sad
6082,"['sch', 'soalnya', 'di', 'sekolah', 'ku', 'jateng', 'kekurangan', 'guru', 'sangat', 'banyak', 'guru', 'yang', 'bukan', 'bidangnya', 'justru', 'ajar', 'di', 'bidang', 'tersebut', 'dan', 'bahkan', 'kepseknya', 'juga', 'rangkap', 'sama', 'sekolah', 'lain', 'kalau', 'memang', 'ini', 'benar', 'sedih', 'sekali', 'gimana', 'generasi', 'kedepannya']",Sad
6083,"['kok', 'saya', 'tetap', 'sedih', 'ya']",Sad
6084,"['ya', 'allah', 'saya', 'sedih', 'kali', 'sumpah', 'denise', 'hsgsfscs', 'dari', 'awal', 'saya', 'sudah', 'bad', 'feeling', 'tapi', 'masih', 'berharap', 'gitulo', 'paham', 'kan']",Sad
6085,"['tidak', 'bisa', 'gambar', 'biar', 'folls', 'moots', 'mengerti', 'dan', 'tidak', 'kecewa', 'dengan', 'diriku', 'yang', 'tak', 'bisa', 'gambar', 'tapi', 'maksa', 'sok', 'gambar']",Sad
6086,"['semoga', 'kamu', 'tak', 'perlu', 'mengenal', 'sedih', 'ku', 'semoga', 'kamu', 'mengenal', 'ku', 'yang', 'hanya', 'ku', 'dengan', 'segala', 'baik', 'dan', 'buruk', 'ku']",Sad
6087,"['dih', 'sepi', 'amat']",Sad
6088,"['saya', 'semalam', 'lagi', 'asik', 'baca', 'tiba', 'tiba', 'dia', 'lock', 'akun', 'sedih', 'sangat']",Sad
6089,"['asli', 'ikutan', 'sedih', 'sekali', 'denise', 'out', 'saya', 'suka', 'sekali', 'suaranyaa']",Sad
6090,"['yuna', 'jangan', 'lewat', 'tl', 'dong', 'saya', 'jadi', 'sedih', 'lagi']",Sad
6091,"['sedih', 'baru', 'ngeh', 'jimin', 'ngerayain', 'tahun', 'baru', 'di', 'rumah', 'sakit', 'ya']",Sad
6092,"['benar', 'sih', 'waktu', 'itu', 'lagi', 'ingin', 'nonton', 'yang', 'sedih', 'sedih', 'langsung', 'cus', 'nonton', 'ini', 'dan', 'berakhir', 'mewek', 'nangis']",Sad
6093,"['pagi', 'saya', 'sudah', 'di', 'sambut', 'tangis', 'bunda']",Sad
6094,"['mon', 'jangan', 'cerita', 'sedih', 'muluu', '____']",Sad
6095,"['sedih', 'sekali']",Sad
6096,"['yatuhann', 'sedih', 'sangat', 'saya', 'juga', 'dritadi', 'bacain', 'review', 'orang', 'pda', 'jelek', 'sangat', 'abis', 'minum', 'bukannya', 'langsing', 'malah', 'pada', 'sakit', 'parah', 'ngeri']",Sad
6097,"['tidak apa apa', 'sedih', 'saja']",Sad
6098,"['sedih', 'sekali', 'ya', 'jadi', 'wanita']",Sad
6099,"['saya', 'suka', 'kucing', 'tapi', 'sedih', 'saya', 'tidak', 'boleh', 'pegang', 'atau', 'pelihara', 'kucing', 'karena', 'punya', 'alergi', 'kalau', 'tidak', 'salah', 'suga', 'rl', 'punya', 'alergi', 'sama', 'bulu', 'meong', 'kan']",Sad
6100,"['ini', 'bangsa', 'yang', 'sedih', 'dan', 'menyedihkan']",Sad
6101,"['ko', 'saya', 'sedih', 'ya', 'di', 'godain', 'k', 'chita', 'pakai', 'twit', 'belum', 'win']",Sad
6102,"['iyhh', 'jadi', 'sepi', 'bngett', 'huhuu']",Sad
6103,"['maaf', 'tadi', 'awal', 'liat', 'tertawa', 'kirain', 'lagi', 'cosplay', 'jadi', 'pocong', 'pas', 'tahu', 'memang', 'emengnya', 'meninggal', 'jadi', 'sedih', 'maafkeun', 'ya', 'emeng']",Sad
6104,"['sedih', 'sangat']",Sad
6105,"['jadi', 'ikut', 'sedih', 'anjir']",Sad
6106,['kecewa'],Sad
6107,"['saat', 'ini', 'kamu', 'sedang', 'lelah', 'sedih', 'hingga', 'kecewa', 'karena', 'setiap', 'hal', 'yang', 'kamu', 'perjuangkan', 'tidak', 'pernah', 'sesuai', 'harapan']",Sad
6108,"['jibe', 'kajja', 'lah', 'sedih', 'sangat', 'bye', 'nangis', 'di', 'rooftop', 'juga', 'sedih']",Sad
6109,"['tl', 'saya', 'sepi', 'sangat', 'sudah']",Sad
6110,"['sedih', 'membaca', 'isi', 'twitt', 'anda', 'macam', 'tak', 'ada', 'isinya', 'dan', 'amehnya', 'anda', 'menikmati', 'semua', 'komen', 'di', 'lapak', 'anda', 'ini']",Sad
6111,"['feb', 'hari', 'ini', 'flight', 'balik', 'jakarta', 'sedih', 'degdegan', 'mixed', 'feelings', 'sekali', 'ampe', 'deg', 'an', 'apalagi', 'tadi', 'dipeluk', 'begitu', 'pas', 'bangun', 'tidur', 'ck']",Sad
6112,"['penontoon', 'kok', 'sepi', 'sih', 'tarak', 'tarak', 't']",Sad
6113,"['sedih', 'gila', 'dia', 'cukup', 'camtu']",Sad
6114,"['full', 'sedih', 'maszehh']",Sad
6115,"['sedih', 'sekali', 'masi', 'pagi']",Sad
6116,"['sedih', 'ada', 'orang', 'suka', 'kita', 'hakhak']",Sad
6117,"['yahh', 'sedih', 'sangat']",Sad
6118,"['sedih', 'sekali']",Sad
6119,"['lockey', 'pasti', 'sedih', 'kecewa', 'tapi', 'sebenarnya', 'yang', 'paling', 'sedih', 'adalah', 'member', 'yang', 'harus', 'kehilangan', 'denise', 'kita', 'tahu', 'hubungan', 'denita', 'couple', 'kita', 'tahu', 'hubungan', 'dejin', 'best', 'friend', 'kita', 'tahu', 'hubungn', 'antar', 'member', 'family', 'so', 'lockey', 'harus', 'kuat', 'karena', 'lockey', 'adalah', 'sumber', 'semangat', 'dari', 'secret', 'number']",Sad
6120,"['sejak', 'hari', 'itu', 'tidak', 'ada', 'satu', 'orang', 'pun', 'yang', 'saya', 'percaya', 'lagi', 'teman', 'sahabat', 'saudara', 'orang', 'tua', 'bukan', 'orang', 'yang', 'tepat', 'buat', 'saya', 'cerita', 'segala', 'senang', 'sedih', 'bahagia', 'maupun', 'susah', 'saya', 'bahkan', 'tuhan', 'pun', 'sepertinya', 'enggan', 'saya', 'jadi', 'tempat', 'mengadu']",Sad
6121,"['tl', 'twt', 'sepi', 'bngett', 'kalian', 'pada', 'di', 'facebook', 'semua', 'yhh']",Sad
6122,"['sedih', 'sangat', 'farewell', 'giftnya', 'yeppeoseo']",Sad
6123,"['umurku', 'sekarang', 'sama', 'mirip', 'kamu', 'nder', 'dan', 'deket', 'sama', 'cowok', 'terakhir', 'tuh', 'tahun', 'lalu', 'kayaknya', 'sekarang', 'tidak', 'pernah', 'ada', 'yang', 'deketin', 'lagi', 'wkwk', 'paling', 'sedih', 'dikata', 'perawan', 'tua']",Sad
6124,"['kok', 'sepi', 'rep', 'nya', 'tidak', 'kek', 'pas', 'masa', 'masa', 'penjilat']",Sad
6125,"['wlopun', 'bukan', 'bagian', 'fandom', 'tapi', 'tiap', 'ada', 'member', 'boy', 'girlgrup', 'keluar', 'tuh', 'rasanya', 'ikut', 'sedih']",Sad
6126,"['dirumah', 'sepi', 'karena', 'lagi', 'pada', 'pergi', 'tanpa', 'diriku']",Sad
6127,"['yakaann', 'sedih', 'tidak', 'sii', 'padahal', 'ingin', 'pakai', 'jugaa', 'karena', 'lucu', 'gem']",Sad
6128,"['aa', 'sedih']",Sad
6129,"['sedih', 'sangat', 'sedib']",Sad
6130,"['jam', 'segini', 'sudah', 'bangun', 'sedih', 'sangat']",Sad
6131,"['mimpinya', 'mirip', 'nyata', 'diakhir', 'akhir', 'dia', 'pergi', 'nangiss', 'saya', 'sedih', 'benar', 'anjir', 'rasanya', 'sedih', 'pakai', 'sekali']",Sad
6132,"['mau', 'nomor', 'buat', 'verif', 'sedih', 'akun', 'ke', 'log', 'terus']",Sad
6133,"['sedih', 'sekali', 'kok', 'ada', 'orang', 'mirip', 'begitu', 'rasanya', 'mau', 'ku', 'ulek', 'tahu', 'manusia', 'bukan', 'sih']",Sad
6134,"['sabtu', 'galau', 'feb', 'actually', 'tidak', 'yang', 'galau', 'galau', 'sekali', 'sih', 'tapi', 'mirip', 'sedih', 'sama', 'terbahak-bahak', 'juga', 'entah', 'yang', 'keberapa', 'kalinya', 'suka', 'sama', 'seseorang', 'yang', 'sudah', 'punya', 'pacar', 'even', 'though', 'belum', 'officially', 'liat', 'dan', 'dengar', 'sendiri', 'dari', 'orangnya', 'or', 'his', 'social', 'media', 'hahhaha']",Sad
6135,"['sayang', 'kenapa', 'sedih', 'saya', 'sedih', 'juga', 'jadinya']",Sad
6136,"['why', 'rasa', 'sedih', 'la', 'hari', 'ini', 'semalam', 'tgk', 'ada', 'lagi', 'pgi', 'ini', 'sudah', 'takde', 'hurmm', 'apapon', 'sangka', 'baikk']",Sad
6137,"['tidak', 'ikuti', 'sn', 'tapi', 'ikut', 'sedih', 'dengernya']",Sad
6138,"['saya', 'lagi', 'sedih', 'sekali', 'loch', 'ges']",Sad
6139,"['x', 'suka', 'seseorang', 'dan', 'orang', 'itu', 'suka', 'orang', 'lain', 'berturut', 'turut', 'sedih', 'amat', 'hidup', 'saya']",Sad
6140,"['pacar', 'di', 'rebut', 'batur', 'kalem', 'ulah', 'sedih', 'nu', 'aya', 'brsyukur', 'eta', 'tandanna', 'gusti', 'allah', 'nyaah', 'ka', 'mana', 'geus', 'misahkeun', 'mana', 'ti', 'jelma', 'nu', 'gampangan']",Sad
6141,"['jujur', 'malah', 'sedih', 'sih', 'liat', 'kenyataan', 'nya']",Sad
6142,['sedih'],Sad
6143,"['sedih', 'juga', 'ka', 'bangun', 'bangun', 'di', 'kolong', 'jembatan', 'tidak', 'tahu', 'harus', 'kemana']",Sad
6144,"['mandi', 'sore', 'soalnya', 'mau', 'les', 'sedih', 'malam', 'minggu', 'malah', 'les']",Sad
6145,"['yaah', 'sedih', 'deh']",Sad
6146,"['sedih', 'hati', 'syafakillah', 'my', 'favorit', 'girl', 'cepat', 'positive', 'cantik', 'n', 'chumils', 'jehh', 'see', 'you', 'soon']",Sad
6147,"['kusut', 'belum', 'di', 'hibur', 'sama', 'sayang', 'heh']",Sad
6148,"['kok', 'buna', 'kuat', 'sih', 'kok', 'buna', 'biasa', 'saja', 'percayalah', 'saya', 'pernah', 'ditahap', 'sedih', 'kecewa', 'dn', 'terluka', 'tapi', 'saat', 'ini', 'kejelasan', 'yang', 'saya', 'terima', 'membuat', 'rasa', 'itu', 'sembuh', 'sendirinya', 'berdamai', 'ikhlas', 'now', 'is', 'not', 'only', 'or', 'only', 'don', 't', 'forget', 'vote', 'streaming']",Sad
6149,"['kecewa', 'sedikit']",Sad
6150,"['kecewa', 'sama', 'diri', 'sendiri']",Sad
6151,"['saya', 'kalau', 'liat', 'haechan', 'di', 'tl', 'tuh', 'benar', 'mellow', 'sudah', 'soalnya', 'benar', 'mirip', 'rasanya', 'putus', 'baik', 'baik', 'dipaksa', 'putus', 'karena', 'keadaan', 'nangis', 'sudah', 'saya', 'tapi', 'senang', 'juga', 'liatnya', 'mirip', 'oh', 'dia', 'masih', 'sama', 'kok', 'masih', 'as', 'bright', 'as', 'sunshine', 'masih', 'as', 'sweet', 'as', 'honey', 'sedih']",Sad
6152,"['barca', 'sudah', 'mulai', 'negosiasi', 'brng', 'araujo', 'belum', 'sih', 'jangan', 'sampai', 'blunder', 'bikin', 'araujo', 'kecewa']",Sad
6153,"['have', 'kamu', 'ever', 'malam', 'nonton', 'film', 'tidak', 'sedih', 'tapi', 'sedih', 'ngeliat', 'hidup', 'kamu']",Sad
6154,"['soobin', 'saya', 'sedih', 'peliharaan', 'kesayangan', 'ku', 'mati', 'i', 'can', 't', 'stop', 'crying', 'kemarin', 'tiba', 'tidak', 'mau', 'minum', 'terus', 'lemas', 'jugak', 'kalau', 'ke', 'dokter', 'hewan', 'jauh', 'dari', 't', 'tinggal', 'ku', 'i', 'can', 't', 'lose', 'her', 'apa', 'should', 'i', 'do']",Sad
6155,"['sayang', 'saya', 'yang', 'ini', 'lagi', 'camping', 'kali', 'ya', 'berdua', 'sepi', 'amat', 'sayang']",Sad
6156,"['sepi', 'amat', 'mentang', 'mentang', 'sabtu']",Sad
6157,"['bgstt', 'rambut', 'berlawanan', 'tapi', 'iya', 'sedih', 'soalnya', 'nari', 'kek', 'tidak', 'tertarik', 'sama', 'chanyang', 'huhu']",Sad
6158,"['taktau', 'tapi', 'kecewa', 'dengan', 'diri', 'sendiri']",Sad
6159,"['jadi', 'sedih', 'saya']",Sad
6160,"['kok', 'ikutan', 'sedih', 'ya']",Sad
6161,"['benar', 'sih', 'di', 'tempat', 'ku', 'kerja', 'suka', 'ada', 'kakek', 'sudah', 'tua', 'sangat', 'mata', 'nya', 'katarak', 'jalan', 'nya', 'juga', 'pelan', 'sekali', 'kesusahan', 'dia', 'mikul', 'jualan', 'tape', 'dan lain', 'kadang', 'sudah', 'sore', 'pun', 'dagangan', 'dia', 'masih', 'banyak', 'saya', 'kadang', 'nangis', 'sendiri', 'ini', 'anak', 'nya', 'mana', 'serasa', 'ngeliat', 'ayah', 'sendiri', 'sedih', 'sekali']",Sad
6162,"['rl', 'ku', 'sumpah', 'messed', 'up', 'ku', 'kira', 'yang', 'online', 'sudah', 'fine', 'fine', 'saja', 'jir', 'tahunya', 'ya', 'sudah', 'kecewa', 'sangat', 'tidak', 'si']",Sad
6163,"['ko', 'sedih', 'sekali', 'diisi', 'ciba', 'biar', 'tidak', 'kosong']",Sad
6164,"['tidak ada', 'yang', 'bikin', 'saya', 'senang', 'selain', 'kabarnya', 'jimin', 'sedih', 'sekali', 'waktu', 'berita', 'sakitnya', 'saya', 'benar', 'kepikiran', 'sampai', 'tidak', 'tenang', 'buat', 'tidur', 'juga']",Sad
6165,"['sedih', 'sekali', 'teman', 'saya']",Sad
6166,"['congratss', 'nderr', 'mau', 'sangat', 'dong', 'nderr', 'sedih', 'sangat', 'sudah', 'senang', 'keterima', 'ternyata', 'penipuan', 'perusahaan', 'gede', 'lagi', 'mau', 'nangis']",Sad
6167,"['pacarku', 'baru', 'saja', 'diberhentikan', 'dari', 'kerjaanya', 'karena', 'dari', 'awal', 'tidak', 'jujur', 'tentang', 'keinginannya', 'sedih', 'sekali', 'kasihan', 'mana', 'cowok', 'pula', 'sudah', 'ada', 'niatan', 'buat', 'lamaran', 'tapi', 'malah', 'diberhentikan', 'semoga', 'segera', 'dapat', 'pekerjaan', 'baru']",Sad
6168,['sedih'],Sad
6169,"['terimakasih', 'banyak', 'buat', 'kak', 'olaa', 'yang', 'buat', 'karya', 'sebagus', 'itu', 'dan', 'terima kasih', 'buat', 'rumi', 'iyel', 'yang', 'selalu', 'kerenn', 'dan', 'kadang', 'menghiburr', 'guaa', 'dikala', 'saya', 'lagi', 'sedih', 'sekali', 'lagi', 'makasii', 'banyakk', 'loeve', 'kamu', 'kalian', 'semuaa']",Sad
6170,"['kalau', 'liat', 'portofolio', 'ijo', 'tuh', 'kaya', 'ada', 'kesenangan', 'tersendiri', 'tapi', 'giliran', 'liat', 'dompet', 'kosong', 'sedih', 'lagi', 'anjir']",Sad
6171,['sedih'],Sad
6172,"['iya', 'juga', 'tidak', 'ada', 'dia', 'dunia', 'tl', 'sepi']",Sad
6173,"['ini', 'ketik', 'sambil', 'sedih', 'apa', 'gimana', 'ini', 'air', 'mata', 'ngucur', 'terus']",Sad
6174,"['saya', 'suka', 'begitu', 'nder', 'kalau', 'abis', 'pakai', 'makeup', 'dan', 'saya', 'kecewa', 'kalau', 'ampe', 'putus', 'kotorannya', 'sensasi', 'gelinya', 'gadapet']",Sad
6175,"['ya', 'kann', 'selamat', 'baca', 'au', 'yang', 'sedih', 'sedih', 'sudah']",Sad
6176,"['sumpah', 'sedih']",Sad
6177,"['ada', 'ya', 'orang', 'jumat', 'baru', 'keluar', 'rumah', 'sakit', 'sore', 'nya', 'tiba', 'jatuh', 'jadinya', 'sedih', 'terus', 'sampai', 'sekarang', 'tapi', 'sabtu', 'paginya', 'sudah', 'disuruh', 'kekampus', 'sampai', 'malam', 'alamat', 'masuk', 'rumah', 'sakit', 'lagi', 'ini', 'mah']",Sad
6178,"['sedih', 'tapi', 'lucu', 'tapi', 'sedih']",Sad
6179,"['a', 'sedih', 'sekali']",Sad
6180,"['maauu', 'saya', 'sudah', 'sebulan', 'sepi', 'sekali', 'spes', 'app', 'prem']",Sad
6181,"['ini', 'sepi', 'bgtt', 'pada', 'di', 'facebook', 'semua', 'yakk', 'saya', 'juga', 'sih', 'tadu', 'bisa²nya', 'bangun', 'tidur', 'yang', 'dicek', 'facebook', 'dulu']",Sad
6182,"['saya', 'sedih', 'ada', 'anak', 'biologi', 'masi', 'tanya', 'terus', 'harus', 'dgimanain', 'ya', 'buat', 'tahu', 'kenanya', 'omicron', 'ato', 'bukan']",Sad
6183,"['mumpung', 'masih', 'sedih', 'abis', 'baca', 'unspeakable', 'mari', 'kita', 'lanjut', 'ha', 'biar', 'makin', 'makin', 'sedihnya']",Sad
6184,"['sedih', 'sekali']",Sad
6185,"['sedih', 'sekali', 'ketika', 'orang', 'tua', 'ekonomi', 'nya', 'lagi', 'susah', 'tapi', 'berusaha', 'keras', 'untuk', 'kebutuhan', 'anaknya', 'maafin', 'saya', 'yaa', 'pak', 'yang', 'selalu', 'nyusahin', 'semoga', 'nanti', 'bisa', 'berkali', 'kali', 'lipat', 'buat', 'bahagia', 'ibu', 'dan', 'bapak']",Sad
6186,"['lebih', 'aneh', 'lagi', 'yang', 'hobi', 'dengerin', 'lagu', 'sedih', 'biar', 'bisa', 'sedih']",Sad
6187,"['sedih', 'sangat', 'pagi', 'pagi']",Sad
6188,"['sedih', 'juga', 'sih', 'sebenarnya', 'mungkin', 'mereka', 'masih', 'punya', 'rasa', 'bersalah', 'maki', 'ulama', 'kcuali', 'pki', 'asli', 'tapi', 'karena', 'ekonomi', 'sengaja', 'di', 'rontokkan', 'daripada', 'mencuri', 'di', 'gebuk', 'dan', 'dibakar', 'orang', 'sekampung', 'padahal', 'perut', 'lapar', 'semoga', 'yang', 'masih', 'punya', 'iman', 'cepat', 'nyadar']",Sad
6189,"['kayaknya', 'sihh', 'tidak', 'akan', 'ada', 'selca', 'hari', 'ini', 'xixi', 'penonton', 'kecewa']",Sad
6190,"['tahan', 'tangis', 'tidak', 'enak', 'sangat', 'anjirr', 'ini', 'lagi', 'di', 'sekolah']",Sad
6191,"['ah', 'saya', 'sedih', 'dengernya']",Sad
6192,"['lucu', 'sekali', 'yeseo', 'sayangnya', 'tidak', 'punya', 'tiktok', 'nih', 'sedih']",Sad
6193,"['denise', 'suara', 'muu', 'hcuwbxja', 'omg', 'sedih', 'si', 'kamu', 'keluar', 'dari', 'sc', 'tapi', 'tidak apa apa', 'ayokk', 'banyak', 'up', 'vid', 'di', 'yt', 'and', 'debut', 'lagi', 'wkwk']",Sad
6194,"['sedih', 'tapi', 'masih', 'pagi']",Sad
6195,"['setuju', 'padal', 'saya', 'termasuk', 'orang', 'yang', 'ingin tahu', 'sangat', 'sama', 'ayato', 'pas', 'tahu', 'ayato', 'ke', 'leaks', 'duluan', 'jadi', 'kek', 'kecewa', 'dan', 'tidak', 'excited', 'lagi', 'sama', 'ayato', 'mending', 'drip', 'marketingnya', 'dari', 'mihoyo', 'langsung']",Sad
6196,"['hal', 'yang', 'sedih', 'pagi', 'ini', 'adalah', 'saat', 'saya', 'merasa', 'kasihan', 'm', 'diri', 'sndr', 'saat', 'sadar', 'diri', 'banyak', 'hal', 'yang', 'harus', 'diperbaiki', 'saat', 'sadar', 'kalau', 'saya', 'tidak', 'boleh', 'terus²an', 'mirip', 'gini', 'saat', 'saya', 'harus', 'lebih', 'berani', 'untuk', 'terima', 'perubahan', 'saat', 'saya', 'harus', 'menguatkan', 'diri', 'untuk', 'sekedar', 'mencoba']",Sad
6197,"['sedih', 'sangat', 'dia', 'dapetnya', 'kacang', 'garuda']",Sad
6198,"['makanya', 'bersiap', 'kecewa', 'sama', 'wakilnya', 'sendiri']",Sad
