"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","topic","topic_probability"
"1.7999573677336E+18","Tue Jun 11 23:21:02 +0000 2024","0","@CTOTHELOS77 Diet Pepsi","1.8006696021476E+18","","CTOTHELOS77","in","","0","0","0","https://x.com/denise_tocci/status/1800669602147602679","1.3165341171656E+18","denise_tocci","4","0.59999698400497"
"1.8006663349778E+18","Tue Jun 11 23:08:03 +0000 2024","0","‼️ Kalau nak saving jangan cuma dalam satu sarang sahaja #fypシ゚viral #emas #diet #korea #teme #sales #gold #goldadvisor #masak #anak #pendidikan https://t.co/MSuZhd6KfN","1.8006663349778E+18","https://pbs.twimg.com/media/GP1Ae84bcAA4ZFu.jpg","","in","Kemaman, Terengganu","0","0","1","https://x.com/lidaPublicGold/status/1800666334977753434","1.3401791698214E+18","lidaPublicGold","0","0.94607824087143"
"1.8001647017936E+18","Tue Jun 11 23:07:46 +0000 2024","0","@gajahserenang @bacottetangga_ Liquified Petroleum Gas atau bahasa Indonesianya Gas Minyak Bumi Cair yang artinya gas yang dicairkan pada tekanan tertentu yang diperoleh dari minyak bumi yang telah difraksionasi (hasil googling) tp harafiah Liquified mmg Cairan hehehe","1.8006662615691E+18","","gajahserenang","in","","0","0","0","https://x.com/bamb_oe/status/1800666261569097789","558225148","bamb_oe","4","0.71560263633728"
"1.8004790868902E+18","Tue Jun 11 22:49:39 +0000 2024","0","@nksthi Komisaris BUMN","1.8006617024823E+18","","nksthi","in","","0","0","0","https://x.com/bamb_oe/status/1800661702482309442","558225148","bamb_oe","3","0.73149055242538"
"1.8006405783857E+18","Tue Jun 11 22:43:09 +0000 2024","1","@idextratime @bliblidotcom Itu lawannya sama rasa ETI ...cman beda casing saja","1.8006600671357E+18","","idextratime","in","","0","0","0","https://x.com/bamb_oe/status/1800660067135701121","558225148","bamb_oe","4","0.86516398191452"
"1.8005126426643E+18","Tue Jun 11 22:30:59 +0000 2024","1","@faislijutt Apni diet sahi kro lounge me betha kro jaldi Soya kro mobile km use kiyw kro.....","1.800657004526E+18","","faislijutt","in","Uske dil me","0","1","1","https://x.com/duh_aina/status/1800657004525977657","1.6345292963405E+18","duh_aina","2","0.94222378730774"
"1.8004828622167E+18","Tue Jun 11 22:27:27 +0000 2024","0","@merapi_uncover Wulan ngarep pinggir e dikeduki meneh nggo masang kabel fiber optic hahaha","1.8006561149395E+18","","merapi_uncover","tl","","0","0","0","https://x.com/bamb_oe/status/1800656114939506978","558225148","bamb_oe","4","0.93764489889145"
"1.7999573677336E+18","Tue Jun 11 22:23:24 +0000 2024","0","@CTOTHELOS77 Diet Pepsi!","1.8006550985587E+18","","CTOTHELOS77","in","The midwest","0","0","0","https://x.com/cgrxr7/status/1800655098558734576","7.0272838446028E+17","cgrxr7","4","0.59999704360962"
"1.8003950573607E+18","Tue Jun 11 22:21:41 +0000 2024","0","@billstero WKWKWK ikannya diet ketat sampe sehari turun 5kg kayaknya ini.","1.800654665451E+18","","billstero","in","","0","0","0","https://x.com/nnoitracifer/status/1800654665450983431","1.6285927177009E+18","nnoitracifer","0","0.54194158315659"
"1.8001291854508E+18","Tue Jun 11 22:19:00 +0000 2024","0","@itsmeida Diet menyiksa daa. Hari pertama telor doang. Amaan. Kmrn makan 5 telor rebus aja sehari. Aku penasaran soalnya pengen tau kuat ga n turun berapa kilo ","1.8006539888885E+18","","itsmeida","in","Jakarta, Indonesia","0","1","0","https://x.com/MsMejustsaying/status/1800653988888531282","972992912","MsMejustsaying","4","0.62459087371826"
"1.8001291854508E+18","Tue Jun 11 22:18:08 +0000 2024","0","@beni3bee Diet 5 hari doang. Hari pertama makan telor aja. Hari kedua cairan boleh susu teh yogurt dll. Hari ketiga daging (ayam ikan sapi). Hari keempat sayur doang. Hari kelima buah aja. Udah. Katanya bs turun 10kg. ","1.8006537720304E+18","","beni3bee","in","Jakarta, Indonesia","0","1","0","https://x.com/MsMejustsaying/status/1800653772030439692","972992912","MsMejustsaying","0","0.33468189835548"
"1.8006483018401E+18","Tue Jun 11 21:56:24 +0000 2024","22","Lishe bora kwa kila mtoto kuepuka obesity . Wazazi tujitaidi katika balance diet. https://t.co/ksPYd99ffC","1.8006483018401E+18","https://pbs.twimg.com/media/GP0wFYMW0AEs9Bx.jpg","","in","Dodoma, Tanzania","2","4","0","https://x.com/__sheriii/status/1800648301840064665","1622854922","__sheriii","0","0.80754905939102"
"1.8004103939843E+18","Tue Jun 11 21:46:28 +0000 2024","0","@Am_Blujay Mg cum protein diet","1.8006458037336E+18","","Am_Blujay","in","","0","0","0","https://x.com/khan18069931/status/1800645803733602804","1.1015783818864E+18","khan18069931","0","0.50020492076874"
"1.7999573677336E+18","Tue Jun 11 21:37:51 +0000 2024","0","@CTOTHELOS77 Diet Pepsi","1.8006436337475E+18","","CTOTHELOS77","in","Massachusetts, USA","0","0","0","https://x.com/billiamjr/status/1800643633747521945","19006050","billiamjr","4","0.59999704360962"
"1.8006418269968E+18","Tue Jun 11 21:30:40 +0000 2024","0","Inilah 7 Menu Diet Keto untuk Pemula https://t.co/6zOd0LWrW1 https://t.co/3HLod2eKXN","1.8006418269968E+18","https://pbs.twimg.com/media/GP0qMy5bgAAV5XS.png","","in","Kota Yogyakarta, Yogyakarta","0","0","0","https://x.com/adjieprstyo_/status/1800641826996818420","1.1322512327462E+18","adjieprstyo_","1","0.5486826300621"
"1.800586864703E+18","Tue Jun 11 21:17:52 +0000 2024","0","@merscurius WKWKWKKW SURUH DIET KAK BIAR MUATT","1.8006386052468E+18","","merscurius","in","","0","1","0","https://x.com/shaffnbubbles/status/1800638605246800215","1.3477550669508E+18","shaffnbubbles","0","0.83834904432297"
"1.8000843649166E+18","Tue Jun 11 21:13:38 +0000 2024","1","@TendaiManatsa2 Pakuda jembi apa neprotein. Diet yamatoothpick mombomira","1.8006375417642E+18","","TendaiManatsa2","in","Harare ","0","0","0","https://x.com/Charmingzw/status/1800637541764170186","288332710","Charmingzw","4","0.86593109369278"
"1.7999573677336E+18","Tue Jun 11 21:10:47 +0000 2024","0","@CTOTHELOS77 Diet Pepsi","1.8006368218039E+18","","CTOTHELOS77","in","California, USA","0","0","0","https://x.com/Anita70857546/status/1800636821803856341","1.1878974930459E+18","Anita70857546","4","0.59999704360962"
"1.8006335131061E+18","Tue Jun 11 20:57:38 +0000 2024","0","Ayo diet ! Kamu gendut ","1.8006335131061E+18","","","in","Grisse","0","0","0","https://x.com/rainsgjjk/status/1800633513106079942","1.0775089647729E+18","rainsgjjk","2","0.73306608200073"
"1.7999573677336E+18","Tue Jun 11 20:51:39 +0000 2024","0","@CTOTHELOS77 Diet pepsi","1.8006320087516E+18","","CTOTHELOS77","in","United States","0","0","0","https://x.com/GerardMartella2/status/1800632008751591619","1.6090023838786E+18","GerardMartella2","4","0.59999698400497"
"1.8001082300034E+18","Tue Jun 11 20:33:32 +0000 2024","0","@swr83980138 Gak kenal diet","1.8006274491114E+18","","semogadiridhoiy","in","Brunei","0","1","0","https://x.com/sikodoksakit/status/1800627449111380028","1.2185567029429E+18","sikodoksakit","1","0.59985798597336"
"1.8005878036312E+18","Tue Jun 11 20:32:52 +0000 2024","0","@Someone68374398 orange","1.800627281939E+18","","Someone68374398","in","","0","0","0","https://x.com/blood_wine_diet/status/1800627281939022081","1.7339826806167E+18","blood_wine_diet","1","0.59986305236816"
"1.8006265553095E+18","Tue Jun 11 20:29:59 +0000 2024","0","𝔀𝓮𝓲𝓰𝓱𝓽 𝓵𝓸𝓰 starting my diet and IF! ⟡ 153cm ⟡ sw: 45.5kg ⟡ gw: 40kg ⟡ ugw: 39kg","1.8006265553095E+18","","","en","","0","1","0","https://x.com/_superikkeullim/status/1800626555309478162","1.4311931707175E+18","_superikkeullim","0","0.89987832307816"
"1.7999566479071E+18","Tue Jun 11 20:29:12 +0000 2024","0","@NathanJ04060931 No Pepsi zero but 2 diet Pepsi?","1.800626358714E+18","","NathanJ04060931","in","👈👉👆👇","0","0","0","https://x.com/Fiendfan3/status/1800626358714011895","1.4162263722808E+18","Fiendfan3","4","0.44792422652245"
"1.8006247958787E+18","Tue Jun 11 20:22:59 +0000 2024","0","bneran dah tebel lemak gue diet lagi iyeu mah","1.8006247958787E+18","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/RJAYANGG/status/1800624795878658456","1.2899154116396E+18","RJAYANGG","0","0.83799767494202"
"1.8005730484559E+18","Tue Jun 11 16:57:22 +0000 2024","0","besok diet lagi plis dari kemaren rada ngasal makannya","1.8005730484559E+18","","","in","","0","0","0","https://x.com/haagavi/status/1800573048455860347","9.2095385662794E+17","haagavi","4","0.7330806851387"
"1.8005248031302E+18","Tue Jun 11 16:53:53 +0000 2024","0","@11wsxcvbnm atek diet barang cek lapo gak usah diet diet an","1.8005721720308E+18","","11wsxcvbnm","in","soerabaja","0","1","0","https://x.com/tititdinosaurus/status/1800572172030840873","1.6290584165589E+18","tititdinosaurus","2","0.63546586036682"
"1.8005718615098E+18","Tue Jun 11 16:52:39 +0000 2024","0","Btw Kwan diet kah ? di video inii kelihatan kuruss bgttt atau efek kamera gitu ya","1.8005718615098E+18","","","in","caratland","0","0","0","https://x.com/picheolnie_dind/status/1800571861509791891","1.4613310284762E+18","picheolnie_dind","0","0.57490736246109"
"1.8005706645184E+18","Tue Jun 11 16:50:57 +0000 2024","0","@iwonhoryu Iya makan aja rin biar kenyang kalo diet ntar laper gabisa tidur &gt;&lt;","1.8005714345213E+18","","iwonhoryu","in","Get Persona’ed","0","1","0","https://x.com/retriphoenix/status/1800571434521289180","1.4746592999599E+18","retriphoenix","0","0.44610741734505"
"1.8005672784944E+18","Tue Jun 11 16:50:55 +0000 2024","0","@yeojacatz knp lewat jam segini pls aku baru aja minum teh diet","1.8005714259565E+18","","yeojacatz","in","MOA & MCU Universe","0","1","0","https://x.com/beominj/status/1800571425956467185","1.2564377959895E+18","beominj","4","0.71995824575424"
"1.8002021341029E+18","Tue Jun 11 16:49:28 +0000 2024","0","@milkiewaygalaxy Kak saran ffm or fffffffffffffffffffm dong (jk)","1.8005710621845E+18","","milkiewaygalaxy","in","PT. Sambat dan Misuh ","0","0","0","https://x.com/xblessedkid/status/1800571062184497614","1.4245621094095E+18","xblessedkid","1","0.43195667862892"
"1.8005706645184E+18","Tue Jun 11 16:47:54 +0000 2024","0","persetan diet diet aaarrrrghhh ak mw bikin mie skrg","1.8005706645184E+18","","","in","","0","3","0","https://x.com/iwonhoryu/status/1800570664518402421","1.2426970199462E+18","iwonhoryu","4","0.68272006511688"
"1.8005656035076E+18","Tue Jun 11 16:46:32 +0000 2024","0","@jah_nail Diet dr kelp?","1.8005703232111E+18","","jah_nail","nl","San Antonio, TX","0","0","0","https://x.com/NetaValesVerga/status/1800570323211055368","443294968","NetaValesVerga","3","0.59994918107986"
"1.8005698024252E+18","Tue Jun 11 16:44:28 +0000 2024","0","baru kali ini dipanggil ndut kek haruskah aku diet?","1.8005698024252E+18","","","in","","0","2","0","https://x.com/icymeltss/status/1800569802425241821","1.1397959638102E+18","icymeltss","2","0.83823043107986"
"1.8005677780822E+18","Tue Jun 11 16:36:25 +0000 2024","1","Ngobrol Conscious Diet Kenali Tubuhmu Sebelum Diet Bareng Dokter Yovi https://t.co/8OMetUQtKz","1.8005677780822E+18","","","in","Tangerang, Indonesia","0","0","0","https://x.com/samLeinad/status/1800567778082189376","114417459","samLeinad","4","0.8995943069458"
"1.8005615455394E+18","Tue Jun 11 16:34:42 +0000 2024","0","@Disforus Iya yang ngomong biasanya dia makan bareng aku tp dia lagi diet sambil ekspresinya ","1.80056734471E+18","","Disforus","in","가끔씩 오래보자 ❣ ° ","0","0","0","https://x.com/apeachnuna/status/1800567344710001073","102874185","apeachnuna","2","0.83799588680267"
"1.8005670780277E+18","Tue Jun 11 16:33:38 +0000 2024","2","diet tiktok meme","1.8005670780277E+18","","","in","Jersey City, NJ","0","0","0","https://x.com/magent_a_B/status/1800567078027694099","1.5623340204777E+18","magent_a_B","4","0.4015232026577"
"1.8005615455394E+18","Tue Jun 11 16:33:06 +0000 2024","0","@apeachnuna Iya yang beliau ngomel gegara Yonk diet kan ","1.8005669437261E+18","","apeachnuna","in","one ok rock japan","0","1","0","https://x.com/Disforus/status/1800566943726088408","1343759910","Disforus","4","0.64105808734894"
"1.8005668608089E+18","Tue Jun 11 16:32:47 +0000 2024","0","Susah ya nak get back on track diet dlm keadaan mcm ni. ️ Perut sakit tak menentu. Mcm mana nak diet ","1.8005668608089E+18","","","in","Puchong, Selangor, Malaysia.","0","0","0","https://x.com/BelindaHalime/status/1800566860808860086","66685327","BelindaHalime","0","0.48572114109993"
"1.8005667271909E+18","Tue Jun 11 16:32:15 +0000 2024","0","Teuing lah sm diet pempek seenak ituh https://t.co/WyJYOvVoWR","1.8005667271909E+18","https://pbs.twimg.com/media/GPzl4WubAAAS6CT.jpg","","in","atiny","0","0","0","https://x.com/tomymars/status/1800566727190925557","1.4388478538755E+18","tomymars","4","0.48436519503593"
"1.8005663799907E+18","Tue Jun 11 16:30:52 +0000 2024","0","i will janji diet kalo win 1k","1.8005663799907E+18","","","in","","0","0","0","https://x.com/oxnave/status/1800566379990696144","1.4468841748586E+18","oxnave","2","0.72819232940674"
"1.8005662720629E+18","Tue Jun 11 16:30:26 +0000 2024","0","Piye ya aku harus mulai diet dari mana","1.8005662720629E+18","","","in","","0","0","0","https://x.com/Wiwiwiwiw87/status/1800566272062874058","1.7969596731801E+18","Wiwiwiwiw87","4","0.59995448589325"
"1.8005615455394E+18","Tue Jun 11 16:27:39 +0000 2024","0","@Disforus tanggal di mana dia ngeluh di radio dia jadi jarang makan bareng sama yonk gegara yonk lagi diet wkwkwk","1.800565571354E+18","","Disforus","in","가끔씩 오래보자 ❣ ° ","0","1","0","https://x.com/apeachnuna/status/1800565571354046798","102874185","apeachnuna","4","0.68984794616699"
"1.8005641048953E+18","Tue Jun 11 16:26:46 +0000 2024","0","@pixieedusstt Wkwkwk makan dulu soal diet atau olahraga pikir besok aja","1.8005653461408E+18","","pixieedusstt","in","","0","1","0","https://x.com/Yudhawpa/status/1800565346140819508","1.4800127644121E+18","Yudhawpa","0","0.6466925740242"
"1.8005642819117E+18","Tue Jun 11 16:22:32 +0000 2024","4","di sakitin dikit langsung diet perawatan","1.8005642819117E+18","","","in","足利市","0","0","0","https://x.com/vinaanggraeni81/status/1800564281911722278","2463136770","vinaanggraeni81","2","0.83938193321228"
"1.8005619257238E+18","Tue Jun 11 16:19:11 +0000 2024","0","@nopaylater Oii katanya diet","1.8005634410209E+18","","nopaylater","in","Luwu, Sulawesi Selatan","0","1","0","https://x.com/keijuzie/status/1800563441020862519","1.2602579330251E+18","keijuzie","4","0.59933573007584"
"1.8002245097124E+18","Tue Jun 11 16:19:08 +0000 2024","0","@iLoveJaneAdams Try Diet Pepsi.","1.8005634271964E+18","","iLoveJaneAdams","in","Greenfield Park","0","0","0","https://x.com/c1954m/status/1800563427196428395","197093631","c1954m","4","0.73265987634659"
"1.8004949439387E+18","Tue Jun 11 16:17:45 +0000 2024","0","@Beloved0209 @mepauloavelino @prinsesachinita Gutom lang yan ..wag masyado mah diet hehehee","1.8005630776977E+18","","Beloved0209","tl","","0","0","0","https://x.com/MarydelReg37690/status/1800563077697704180","1.7708512334707E+18","MarydelReg37690","4","0.74139058589935"
"1.800529337932E+18","Tue Jun 11 16:16:05 +0000 2024","0","@notsofluffeh Uish byk tu? Turun sihat ke sbb extreme diet ?","1.8005626584351E+18","","notsofluffeh","in","","0","1","0","https://x.com/jaegermentari/status/1800562658435096865","1.7744742181992E+18","jaegermentari","1","0.53082287311554"
"1.800170306663E+18","Tue Jun 11 16:15:40 +0000 2024","0","@kegblgnunfaedh ini yang bikin konten diet day 1 terus ga sihh ","1.8005625534893E+18","","kegblgnunfaedh","in","","0","0","0","https://x.com/nahl292/status/1800562553489342629","1.7165325595833E+18","nahl292","3","0.59082192182541"
"1.8005619226199E+18","Tue Jun 11 16:13:09 +0000 2024","0","Lagi diet gini liat mienya dia jadi laperrr banget banget https://t.co/PB7lGP1b6f","1.8005619226199E+18","https://pbs.twimg.com/media/GPzhgqBagAAJ_Mv.jpg","","in","Pink land","0","1","0","https://x.com/Rippychi/status/1800561922619941134","1.6377668784238E+18","Rippychi","4","0.86387884616852"
"1.8004893755471E+18","Tue Jun 11 16:11:30 +0000 2024","0","@sachalang2023 I mean perasaan ingin diet tp ini lagi jajan coklat ","1.8005615068554E+18","","sachalang2023","in","not detected ","0","1","0","https://x.com/nopaylater/status/1800561506855374943","1.664678465181E+18","nopaylater","3","0.63866776227951"
"1.8005610183321E+18","Tue Jun 11 16:09:34 +0000 2024","0","tuhkan anjir kebiasaan laper kalo udah jam segini belom tidur.. gmn mau diet","1.8005610183321E+18","","","in","24 | she/her","0","1","0","https://x.com/DILFJ00N_/status/1800561018332119198","1.1022472423778E+18","DILFJ00N_","4","0.60430949926376"
"1.8005602628499E+18","Tue Jun 11 16:06:34 +0000 2024","0","tanpa diet bb turun sendiri wkwk tipsnya ngurus baby tanpa nanny/art. tp td hbs deep talk ma suami kita emg keteteran ngurus baby berdua. aku jd susah ngurus rumah + baby. suamiku susah kerja + ngurus baby","1.8005602628499E+18","","","in","","0","0","0","https://x.com/ducklykey/status/1800560262849933549","1.1653483867E+18","ducklykey","4","0.38316842913628"
"1.8001082300034E+18","Tue Jun 11 16:06:00 +0000 2024","0","@sikodoksakit Diet abis ya","1.8005601221226E+18","","sikodoksakit","in","West Java, Indonesia","0","1","0","https://x.com/semogadiridhoiy/status/1800560122122608720","1.178595812282E+18","semogadiridhoiy","4","0.59592682123184"
"1.8005600784012E+18","Tue Jun 11 16:05:50 +0000 2024","0","Nemenin yang diet berasa jadi ikutan diet","1.8005600784012E+18","","","in","Tasikmalaya","0","0","0","https://x.com/dewiaandini/status/1800560078401228967","188071314","dewiaandini","4","0.33938235044479"
"1.8005585177846E+18","Tue Jun 11 16:04:53 +0000 2024","0","@iciboba Gk bisa gw diet.. si perut ngehasut mulu ‍️","1.8005598424004E+18","","iciboba","in","isfj","0","0","0","https://x.com/gyoufine/status/1800559842400354461","1.6483565868707E+18","gyoufine","2","0.43953710794449"
"1.8005596059464E+18","Tue Jun 11 16:03:57 +0000 2024","1","Pe lancau lapau ni ! Fak ! Diet ni hawauu !!!","1.8005596059464E+18","","","in","Korea , seoul ","0","0","0","https://x.com/joesahaja33/status/1800559605946441821","4817138054","joesahaja33","4","0.69994068145752"
"1.8005594585544E+18","Tue Jun 11 16:03:22 +0000 2024","0","liburan nanti diet","1.8005594585544E+18","","","in","ʚɞ˚ ༘♡ ⋆｡˚ ᰔ","0","0","0","https://x.com/jwuwaw/status/1800559458554401196","1.4747380455973E+18","jwuwaw","1","0.59993046522141"
"1.8005585177846E+18","Tue Jun 11 16:03:15 +0000 2024","0","@gyoufine apa itu diet sing penting mangan perut nomor wahid ","1.8005594307378E+18","","gyoufine","in"," 18+ (homophobic dni) rps.","0","1","0","https://x.com/iciboba/status/1800559430737764545","1.4217016760172E+18","iciboba","4","0.57887607812881"
"1.8004917836817E+18","Tue Jun 11 16:01:25 +0000 2024","0","@Alchorinawhyuu Niate diet malah bulking","1.8005589677831E+18","","Alchorinawhyuu","in","Tawangmangu, Indonesia","0","0","0","https://x.com/Risangatp_/status/1800558967783145636","591589824","Risangatp_","0","0.73312741518021"
"1.8005588951335E+18","Tue Jun 11 16:01:08 +0000 2024","0","godaan diet terbesar adalah punya teman seperti mereka https://t.co/iDzt19kf2a","1.8005588951335E+18","https://pbs.twimg.com/media/GPzew5LaMAESNpM.jpg","","in","손영재","0","0","0","https://x.com/upnicowny/status/1800558895133503513","1.2759758083943E+18","upnicowny","3","0.54300224781036"
"1.8004982314971E+18","Tue Jun 11 14:54:34 +0000 2024","0","@precumv Gak makan. Puasa aja sekalian diet. Kebetulan malas makan kaan","1.8005421463381E+18","","precumv","in","Bandung","0","0","0","https://x.com/elmeiva/status/1800542146338140390","297293657","elmeiva","3","0.86416375637054"
"1.8005419594106E+18","Tue Jun 11 14:53:50 +0000 2024","0","MITOS dalam journey turun berat: 1. Tak boleh makan malam 2. Diet makan buah &amp; biskut sahaja 3. Elakkan makan nasi 4. Minum air sejuk buat lemak jadi beku 5. Nak kurus jogging sahaja tiap hari RT &amp; follow","1.8005419594106E+18","","","in","Madagascar","0","0","0","https://x.com/pundekawek/status/1800541959410577583","1.7726733194411E+18","pundekawek","0","0.51364225149155"
"1.8004971679475E+18","Tue Jun 11 14:53:26 +0000 2024","0","@whynotdyan_ tukar diet mcm mna?","1.800541861956E+18","","whynotdyan_","in","","0","1","0","https://x.com/goddesslyyuki/status/1800541861956005891","1.091716129742E+18","goddesslyyuki","4","0.54609811306"
"1.8005413397399E+18","Tue Jun 11 14:51:22 +0000 2024","0","2 TAHUN = 100 GRAM Akaun GAP boleh keluarkan emas 100 Gram #deposit #kewangan #financial #diet #doa #100gram #publicgold #1kg1family #fypシ゚viral https://t.co/l8i1LwETJH","1.8005413397399E+18","https://pbs.twimg.com/media/GPzOzf-bYAA8lc0.jpg","","in","Kemaman, Terengganu","0","0","0","https://x.com/lidaPublicGold/status/1800541339739926569","1.3401791698214E+18","lidaPublicGold","1","0.71713137626648"
"1.8005412596162E+18","Tue Jun 11 14:51:03 +0000 2024","0","ih. apa gw juha buat theead diet ya","1.8005412596162E+18","","","in","bukan alter","0","0","0","https://x.com/dzhonkli/status/1800541259616149574","7.0868014870745E+17","dzhonkli","3","0.79928904771805"
"1.8005411698749E+18","Tue Jun 11 14:50:41 +0000 2024","0","kak Clarissa dietnya berhasil ya gue liat-liat diet sehat kayaknya dia soalnya turunnya beneran pelan berprogres","1.8005411698749E+18","","","in","tim jeno disayang","0","0","0","https://x.com/pwettyjenaur/status/1800541169874858117","1.1636417199103E+18","pwettyjenaur","4","0.50017493963242"
"1.8004101331112E+18","Tue Jun 11 14:50:17 +0000 2024","0","@HAIKYUUFESS jangan lupa abis ini gua nitip sate satu tusuk aja tp bumbunya yang banyak gua lagi diet soalnya ","1.8005410673534E+18","","HAIKYUUFESS","in","3145","0","0","0","https://x.com/xxpaindaeyo/status/1800541067353391184","1.1953105155741E+18","xxpaindaeyo","3","0.52161902189255"
"1.8004971679475E+18","Tue Jun 11 14:48:58 +0000 2024","0","@monochromesoul_ Tukar diet kau weh.","1.8005407341747E+18","","goddesslyyuki","in","黒の暴牛。","0","1","0","https://x.com/whynotdyan_/status/1800540734174724573","209578936","whynotdyan_","4","0.72895729541779"
"1.8005406015467E+18","Tue Jun 11 14:48:26 +0000 2024","0","gajadi diet martabak keju lg dalam perjalanan","1.8005406015467E+18","","","in","","0","0","0","https://x.com/fancydummyy/status/1800540601546682667","1.2680567434534E+18","fancydummyy","1","0.44129565358162"
"1.8005356503092E+18","Tue Jun 11 14:48:02 +0000 2024","0","@bellasalbs Diet lagi dah ini gue biar tabungan cukup buat nonton encore klw beneran ","1.8005404997467E+18","","bellasalbs","in","","0","1","0","https://x.com/Oooohsehuun12/status/1800540499746685231","1.5229068747392E+18","Oooohsehuun12","1","0.864142537117"
"1.8005401387135E+18","Tue Jun 11 14:46:36 +0000 2024","0","eh bb w naik 4kg sudah saatnya diet ketat lg","1.8005401387135E+18","","","in","","0","1","0","https://x.com/fancydummyy/status/1800540138713522477","1.2680567434534E+18","fancydummyy","0","0.56308007240295"
"1.8005394228843E+18","Tue Jun 11 14:44:27 +0000 2024","0","@yupikrenyes karna... gk tw tp yg program diet disarankan minum kopi pagi' karna abis itu berak","1.8005396002908E+18","","yupikrenyes","in","south","0","1","0","https://x.com/mannawaaaa/status/1800539600290791523","1.4565854764632E+18","mannawaaaa","2","0.41711235046387"
"1.8005391309523E+18","Tue Jun 11 14:42:36 +0000 2024","0","Biasanya bb ku stabil di angka tertentu tp emg semingguan ini jarang makan nasi sih trus sering cuma makan 2x sehari.. pdhl aku ga butuh diet juga ww beratku (katanya) udh cukup ideal soalnya ","1.8005391327014E+18","","tuttururururun","in","dimana hayooo~","0","0","0","https://x.com/tuttururururun/status/1800539132701397086","1.397749096602E+18","tuttururururun","3","0.41282200813293"
"1.8005369856581E+18","Tue Jun 11 14:34:04 +0000 2024","0","Esokkkk laaa sambung diet . Duatigaa harini memang melanggar pantang larang je","1.8005369856581E+18","","","in","negeri sembilan","0","0","0","https://x.com/Safuannnnn/status/1800536985658126527","1065720828","Safuannnnn","4","0.40996894240379"
"1.800536922991E+18","Tue Jun 11 14:33:49 +0000 2024","0","Tetap diet walau lemessss","1.800536922991E+18","","","in","Haag in Oberbayern","0","0","0","https://x.com/abcdjklmw/status/1800536922990993458","78565842","abcdjklmw","4","0.59851109981537"
"1.8005363628082E+18","Tue Jun 11 14:31:35 +0000 2024","0","Lupakan diet hidup mangan https://t.co/Qam3lmneun","1.8005363628082E+18","https://pbs.twimg.com/media/GPzKR59b0AAFLui.jpg","","in","Negeri wakanda","0","1","0","https://x.com/Yireanae/status/1800536362808201660","1.4963728015943E+18","Yireanae","4","0.54966598749161"
"1.8005361154113E+18","Tue Jun 11 14:30:36 +0000 2024","0","mau diet tp kerjaan gue tiap malem gofood mulu","1.8005361154113E+18","","","in","","0","0","0","https://x.com/2faceofpaniy/status/1800536115411312913","1.7204597585354E+18","2faceofpaniy","1","0.61144149303436"
"1.8005353615355E+18","Tue Jun 11 14:27:37 +0000 2024","0","Lucu2 bgt stikelnaaa petani sticker kek saia mana bisa hanya diam sj","1.8005353615355E+18","","","in","Jakarta Capital Region","0","0","0","https://x.com/btwbusway/status/1800535361535492331","2558005363","btwbusway","4","0.72929322719574"
"1.800530838721E+18","Tue Jun 11 14:09:38 +0000 2024","0","bsk gue mau diet ah ga makan 3 hari","1.800530838721E+18","","","in","","0","0","0","https://x.com/mownalisaw/status/1800530838721036728","1.5967675307646E+18","mownalisaw","1","0.7956155538559"
"1.800530729061E+18","Tue Jun 11 14:09:12 +0000 2024","0","badan panas watuk njegil &amp; pilek. dahlah ga diet lagi aku tak mbalek ke semula tapi olahraga ae. :(","1.800530729061E+18","","","in","","0","0","0","https://x.com/chibbbiko/status/1800530729061007655","266337439","chibbbiko","0","0.9192413687706"
"1.800154233721E+18","Tue Jun 11 14:07:48 +0000 2024","1","@fayelsheart @borafayel Liat dri quality time workout aja dah tau siapa yg bikin diet gagal.. Apalagi Rafayel.. D malah nawar mulai2. ","1.8005303749233E+18","","fayelsheart","in","Jakarta Capital Region","0","1","0","https://x.com/Freezesight/status/1800530374923342274","9.7644991868752E+17","Freezesight","3","0.69862622022629"
"1.8003950573607E+18","Tue Jun 11 14:07:03 +0000 2024","0","@billstero kak ini kayaknya bukan ikannya yg diet tapi box packing nya yg kebesaran ","1.8005301852946E+18","","billstero","in","","0","0","0","https://x.com/milkteaseblak/status/1800530185294647398","1.6968787306212E+18","milkteaseblak","0","0.52805781364441"
"1.8005298462858E+18","Tue Jun 11 14:05:42 +0000 2024","4","Saya mencari 20 peserta berat 60 kg ke atas yg struggle nak kurus tanpa perlu skip makan. Diet diam2 tetiba dah kurus! Anda yang busy pun boleh join dan kurus! Peluang menang cash juara RM2000 Naib RM1000 &amp; tempat ke-3 RM500 dalam 21 hari. Tekan link di bio untuk details. https://t.co/1DeAY5gnwM","1.8005298462858E+18","https://pbs.twimg.com/media/GPzETnjaYAAFFjS.jpg","","in","Jitra, Kedah","0","1","6","https://x.com/dillanur_/status/1800529846285840656","1.275290582278E+18","dillanur_","2","0.87934297323227"
