conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_tweet,topic_cluster
1800552019914289622,Tue Jun 11 21:31:44 +0000 2024,1,@PorosHalangID Tom Haye ini vibes nya Bapak nya anak2 Timnas ,1800642097155809415,,PorosHalangID,in,S 8� 36' 0'' / E 115� 15' 0'',0,0,0,https://x.com/joni_prayoga/status/1800642097155809415,96388258,joni_prayoga,tom haye vibes nya bapak nya anak timnas,2
1800641686122471744,Tue Jun 11 21:30:06 +0000 2024,0,timnas menang gwe juga gk si ntar tgl 13,1800641686122471744,,,in,fk ua'24,0,0,0,https://x.com/kindamuggle_/status/1800641686122471744,1641303310316748800,kindamuggle_,timnas menang gwe gk si ntar tgl,4
1800633025291837498,Tue Jun 11 21:15:44 +0000 2024,2,@idextratime Belum lama rasanya punya timnas yg bersaing di ASEAN aja susah skrg se level ini ,1800638069306986851,,idextratime,in,Pekanbaru,0,0,0,https://x.com/nugrahandik/status/1800638069306986851,128410274,nugrahandik,lama rasanya punya timnas bersaing asean aja susah skrg se level,0
1800541222374948946,Tue Jun 11 21:14:33 +0000 2024,0,@iridocyclitys Inilah kerjaan EO goblok ndak ngerti tradisi....penutup pertandingan timnas itu ya INDONESIA PUSAKA ndak ada yang laen.... merusak suasana saja...,1800637771541082131,,iridocyclitys,in,,0,0,0,https://x.com/Baron_Jackalz/status/1800637771541082131,1453337335580430342,Baron_Jackalz,inilah kerjaan eo goblok ndak ngerti tradisipenutup pertandingan timnas indonesia pusaka ndak laen merusak suasana,8
1800482083028291611,Tue Jun 11 21:14:17 +0000 2024,0,@bobotoh_arsenal Hmmm..sponsorna bageur Unggal timnas maen sponsorna siyap golosor dana Kereeen kang,1800637704993939740,,bobotoh_arsenal,in,"West Java, Indonesia",0,0,0,https://x.com/yasintaindi/status/1800637704993939740,1026982802795839490,yasintaindi,hmmmsponsorna bageur unggal timnas maen sponsorna siyap golosor dana kereeen kang,4
1800637687520453111,Tue Jun 11 21:14:13 +0000 2024,0,emang udah paling bener gak nonton timnas dah. giliran nonton kalah giliran gak nonton menang :( ..,1800637687520453111,,,in,,0,0,0,https://x.com/ubaydillah182/status/1800637687520453111,958939195237543936,ubaydillah182,emang udah paling bener gak nonton timnas dah giliran nonton kalah giliran gak nonton menang,4
1800637683972391068,Tue Jun 11 21:14:12 +0000 2024,0,ga mungkin kan yaa harga tiket nonton timnas naik karena mau ngundang mas anang.,1800637683972391068,,,in,,0,0,0,https://x.com/hokahokihoku/status/1800637683972391068,1734770668615692288,hokahokihoku,ga mungkin kan yaa harga tiket nonton timnas naik mau ngundang mas anang,3
1800520582058148014,Tue Jun 11 21:13:35 +0000 2024,0,@KABAR_CHELSEA coba aja enzo mar tbtb gabut nonton timnas maen trs iseng rekomen nama ke dirtek,1800637529546207340,,KABAR_CHELSEA,in,,0,0,0,https://x.com/braayennw/status/1800637529546207340,516358090,braayennw,coba aja enzo mar tbtb gabut nonton timnas maen trs iseng rekomen nama dirtek,5
1800413150548017567,Tue Jun 11 21:13:17 +0000 2024,0,@hooligansceneID Yg bilang Norak elu fans kejar kejar pemain timnas ampe toilet wkwk,1800637452832374864,,hooligansceneID,in,,0,0,0,https://x.com/Daniel192820/status/1800637452832374864,1759834188377993216,Daniel192820,bilang norak elu fans kejar kejar pemain timnas ampe toilet wkwk,6
1800637406988669411,Tue Jun 11 21:13:06 +0000 2024,1,Pelatih timnas Bukan SBY yaak tapi BKT Okeeyy,1800637406988669411,,,in,Citayem California ,0,0,0,https://x.com/JHPrabowo/status/1800637406988669411,158912165,JHPrabowo,pelatih timnas bukan sby yaak bkt okeeyy,3
1800637388617842786,Tue Jun 11 21:13:02 +0000 2024,0,Detik2 para Pemain Timnas meninggalkan Stadion GBK menuju kedalam Bis Pemain #TimnasDay https://t.co/3ry259LFTx,1800637388617842786,https://pbs.twimg.com/ext_tw_video_thumb/1800637274423459841/pu/img/TW12URgAHfmYy5gT.jpg,,in,Jakarta,0,0,0,https://x.com/KepaArgawinata9/status/1800637388617842786,1708568515912105984,KepaArgawinata9,detik pemain timnas meninggalkan stadion gbk menuju kedalam bis pemain,0
1800547720819818792,Tue Jun 11 21:11:19 +0000 2024,0,@idextratime @bliblidotcom Dulu pencapaian terbaik nonton timnas pas final AFF lawan Malaysia dan optimis menang karena di fase group menang 5-1 tapi kalah di final nyesek banget,1800636957904736688,,idextratime,in,,0,0,0,https://x.com/Teguran3/status/1800636957904736688,1522769031501025286,Teguran3,dulu pencapaian terbaik nonton timnas pas final aff lawan malaysia optimis menang fase group menang kalah final nyesek banget,4
1800636815919210919,Tue Jun 11 21:10:45 +0000 2024,0,mas anang besok lagi kalo nyanyi after match timnas nyanyi lagu Indonesia pusaka. Lagian yg punya ide siapa sih? Aneh banget.,1800636815919210919,,,in,,1,0,0,https://x.com/hokahokihoku/status/1800636815919210919,1734770668615692288,hokahokihoku,mas anang besok kalo nyanyi after match timnas nyanyi lagu indonesia pusaka lagian punya ide siapa sih aneh banget,8
1800636654866374891,Tue Jun 11 21:10:07 +0000 2024,0,Timnas Indonesia Kalahkan Filipina Shin Tae-yong Menatap Laga Putaran Ketiga Kualifikasi Piala Dunia 2026 - https://t.co/fRojbUsW7K https://t.co/P50yvO8Rg8,1800636654866374891,https://pbs.twimg.com/media/GP0lfqBb0AAMCfN.jpg,,in,Malang,0,0,0,https://x.com/tugujatim/status/1800636654866374891,1299135979010142208,tugujatim,timnas indonesia kalahkan filipina shin taeyong menatap laga putaran ketiga kualifikasi piala dunia,1
1800514998302916813,Tue Jun 11 21:10:03 +0000 2024,0,@f1fess Timnas indonesia,1800636640609567133,,f1fess,in,,0,0,0,https://x.com/gdpdaninflasi/status/1800636640609567133,1130294941681242112,gdpdaninflasi,timnas indonesia,1
1800636382869946721,Tue Jun 11 21:09:02 +0000 2024,0,5 Pemain Timnas Indonesia yang Jadi Mualaf https://t.co/bTnrhVDPRS,1800636382869946721,,,in,,0,0,0,https://x.com/Riyanto35679987/status/1800636382869946721,1444842067130155011,Riyanto35679987,pemain timnas indonesia jadi mualaf,0
1800575644449079430,Tue Jun 11 21:08:23 +0000 2024,0,@TehSusuTelorr @UpdateBolabola Engga gila lha wong RCTI udh kerjasama dulu sama AFC. Kebetulan karena timnas kita yg udh hebat ya RCTI yg ketiban untung.,1800636217945727121,,TehSusuTelorr,in,,0,0,0,https://x.com/J36149Jamal/status/1800636217945727121,1769510863810289664,J36149Jamal,engga gila lha wong rcti udh kerjasama dulu afc kebetulan timnas udh hebat rcti ketiban untung,3
1800584148014485678,Tue Jun 11 21:07:17 +0000 2024,0,@yuppieeegirl Timnas day,1800635942518296784,,yuppieeegirl,in,INA 🇮🇩,0,1,0,https://x.com/betterfox1/status/1800635942518296784,1318731624477908993,betterfox1,timnas day,7
1800575625436299477,Tue Jun 11 21:06:50 +0000 2024,0,@Indostransfer Dan para TKI Indonesia akan memenuhi stadion tuk ndukung timnas akan lebih banyak dan rameh dari pendukung yg di Qatar.,1800635829049774526,,Indostransfer,in,,0,0,0,https://x.com/Amidz77/status/1800635829049774526,1251713984769650688,Amidz77,tki indonesia memenuhi stadion tuk ndukung timnas lebih banyak rameh pendukung qatar,2
1800629457885048852,Tue Jun 11 21:06:32 +0000 2024,0,@cahstell @idextratime Timnas overrated itu bang,1800635754265071773,,cahstell,in,"Pudak City, Wetan Java",0,0,0,https://x.com/Verm1ll1oNs_/status/1800635754265071773,1491143197502087169,Verm1ll1oNs_,timnas overrated bang,6
1800572738597474373,Tue Jun 11 21:06:32 +0000 2024,0,@CErine_JKT48 Baik dong erine krna timnas menang,1800635752419909722,,CErine_JKT48,in,,0,0,0,https://x.com/_xaviniesta_/status/1800635752419909722,1505740582635057152,_xaviniesta_,baik dong erine krna timnas menang,6
1800635680587915688,Tue Jun 11 21:06:15 +0000 2024,9,Broo cepetan sidang CASnya agar segera gabung timnas klo masih dperlambat bilang aja temennya mas @gibran_tweet anak Presiden RI siapa tau bisa di urus lbh cepet. Sept sebentar lagi bro klo g pke jasa calo aja bro,1800635680587915688,,,in,"Russia, OH",0,0,2,https://x.com/pn7l7h/status/1800635680587915688,722564564,pn7l7h,broo cepetan sidang casnya segera gabung timnas dperlambat bilang aja temennya mas anak presiden ri siapa tau urus lbh cepet sept sebentar bro g pke jasa calo aja bro,3
1800635660300390588,Tue Jun 11 21:06:10 +0000 2024,3,Timnas Garuda Libas Lawan 2-0 dalam Laga Indonesia vs Filipina https://t.co/qG5UzgOYsU #TempoFoto,1800635660300390588,,,in,Indonesia,0,0,0,https://x.com/tempodotco/status/1800635660300390588,18129942,tempodotco,timnas garuda libas lawan laga indonesia vs filipina,1
1800635554931077148,Tue Jun 11 21:05:45 +0000 2024,0,ROUND 3 disiarin RCTI dkk? Bagusan di EMTEK padahal. nyiarin timnas yg lalu aja buru-buru.,1800635554931077148,,,in,,0,0,0,https://x.com/hokahokihoku/status/1800635554931077148,1734770668615692288,hokahokihoku,round disiarin rcti dkk bagusan emtek padahal nyiarin timnas lalu aja buruburu,9
1800635259073270080,Tue Jun 11 21:04:34 +0000 2024,1,Daftar Timnas yang Lolos Babak Ketiga Kualifikasi Piala Dunia 2026 Zona Asia https://t.co/6sSIKvuhRT,1800635259073270080,,,in,Jakarta,0,0,1,https://x.com/VIVAbola/status/1800635259073270080,95141299,VIVAbola,daftar timnas lolos babak ketiga kualifikasi piala dunia zona asia,1
1800635185584816194,Tue Jun 11 21:04:17 +0000 2024,1,Netizen Auto Salah Fokus Saking Bucinnya Pratama Arhan Pakai Sepatu Bergambar Azizah Salsha Saat Timnas Indonesia Bantai Filipina: Timnas Indonesia meraih kemenangan dengan skor 2-0 saat melawan Filipina pada Selasa (11/6/2024). Pratama Arhan bikin https://t.co/ij2cuYg1gd https://t.co/CYM9SC4ydI,1800635185584816194,https://pbs.twimg.com/media/GP0kKNlaMAAO3di.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/tvOneNews/status/1800635185584816194,55507370,tvOneNews,netizen auto salah fokus saking bucinnya pratama arhan pakai sepatu bergambar azizah salsha timnas indonesia bantai filipina timnas indonesia meraih kemenangan skor melawan filipina selasa pratama arhan bikin,8
1800635170577629373,Tue Jun 11 21:04:13 +0000 2024,0,Tolak Tawaran Timnas Cape Verde Wonderkid Liga Portugal Berdarah Indonesia Ini Siap Bela Timnas Indonesia Tak Disangka Alasannya...: Ada banyak cara yang dilakukan oleh PSSI selaku Federasi Sepakbola Indonesia untuk meningkatkan kualitas dan membawa https://t.co/DSf0TIzJZg https://t.co/mjC0hy5YRo,1800635170577629373,https://pbs.twimg.com/media/GP0kJXFbQAAFc93.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/tvOneNews/status/1800635170577629373,55507370,tvOneNews,tolak tawaran timnas cape verde wonderkid liga portugal berdarah indonesia siap bela timnas indonesia tak disangka alasannya banyak cara dilakukan pssi selaku federasi sepakbola indonesia meningkatkan kualitas membawa,2
1800635154777694579,Tue Jun 11 21:04:09 +0000 2024,0,Pendukung Timnas Indonesia https://t.co/NjW9O2m0ur,1800635154777694579,https://pbs.twimg.com/media/GP0kIDCaoAAwJ2J.jpg,,in,Palangka Raya - Kalteng,0,0,0,https://x.com/FreshHaris/status/1800635154777694579,314361776,FreshHaris,pendukung timnas indonesia,8
1800635065044766876,Tue Jun 11 21:03:48 +0000 2024,0,lucuuu bgt tadi pas ada pemain Philipina yg nyenggol nathan komentator nya ngasih peringatan hati soalnya dia punya fans terbanyak hahahahaha yeah hati jgn nyenggol anak emas nya timnas nathan disenggol aman karna dia sabar klo adek nya waaah preman dari voc yg maju,1800635065044766876,,,in,INFJ-T ,0,0,0,https://x.com/exuberantxie/status/1800635065044766876,1474415282043047936,exuberantxie,lucuuu bgt tadi pas pemain philipina nyenggol nathan komentator nya ngasih peringatan hati soalnya punya fans terbanyak hahahahaha yeah hati jgn nyenggol anak emas nya timnas nathan disenggol aman karna sabar adek nya waaah preman voc maju,0
1800575625436299477,Tue Jun 11 21:03:13 +0000 2024,0,@Indostransfer Bisa umroh sekalian nonton timnas,1800634920525877412,,Indostransfer,in,,0,0,0,https://x.com/PianSeptiana8/status/1800634920525877412,1538457349743972352,PianSeptiana8,umroh sekalian nonton timnas,5
1800634195859173872,Tue Jun 11 21:01:53 +0000 2024,27,@thejurgenholic Jota mainnya enjoy di timnas klo di klub rada males ada marmut ,1800634585317101688,,thejurgenholic,in,"Yorkshire, VA",0,0,0,https://x.com/nagasabo93/status/1800634585317101688,1709326750197645312,nagasabo93,jota mainnya enjoy timnas klub rada males marmut,0
1800634437505343804,Tue Jun 11 21:01:19 +0000 2024,1,Pelatih Timnas Indonesia Shin Tae-yong melontarkan sindiran terkait lapangan Stadion Utama Gelora Bung Karno (SUGBK) Jakarta yang butut.,1800634438721642827,,suaradotcom,in,Jakarta Capital Region,0,1,0,https://x.com/suaradotcom/status/1800634438721642827,2340155395,suaradotcom,pelatih timnas indonesia shin taeyong melontarkan sindiran terkait lapangan stadion utama gelora bung karno sugbk jakarta butut,1
1800634251102318889,Tue Jun 11 21:00:34 +0000 2024,0,Hasil Timnas Portugal vs Timnas Irlandia di Laga Uji Coba: Brace Cristiano Ronaldo Bantu Negaranya Menang 3-0 https://t.co/GGKesDCawd,1800634251102318889,,,in,Jakarta,0,0,0,https://x.com/okezonenews/status/1800634251102318889,47274731,okezonenews,hasil timnas portugal vs timnas irlandia laga uji coba brace cristiano ronaldo bantu negaranya menang,1
1800634117777916331,Tue Jun 11 21:00:02 +0000 2024,4,Selamat Timnas Indonesia lolos ke Putaran Final Piala Asia 2027! https://t.co/UKEHRVWLjG,1800634117777916331,,,in,,0,0,0,https://x.com/Bolanet/status/1800634117777916331,85537477,Bolanet,selamat timnas indonesia lolos putaran final piala asia,1
1800519585915109644,Tue Jun 11 20:59:53 +0000 2024,0,@cingreborn harusnya masuknya dia ini jadi booster pemain timnas lain si. gacor banget visi mainnya. Kalo visi mainnya mayoritas pemain timnas kaya doi ini timnas2 asean bisa di recall2 in depan gawang.,1800634079035199537,,cingreborn,in,Indonesia,0,0,0,https://x.com/absharyanmpa/status/1800634079035199537,1619994421,absharyanmpa,harusnya masuknya jadi booster pemain timnas si gacor banget visi mainnya kalo visi mainnya mayoritas pemain timnas kaya doi timnas asean recall in depan gawang,9
1800633743276998679,Tue Jun 11 20:58:33 +0000 2024,1,Indonesia lolos ronde 3 ini harus mengagendakan minimal sekali seumur hidup ngerasain nribun bareng Timnas.,1800633743276998679,,,in,,0,0,0,https://x.com/mangku_doyo/status/1800633743276998679,498020618,mangku_doyo,indonesia lolos ronde mengagendakan minimal sekali seumur hidup ngerasain nribun bareng timnas,1
1800630594092847346,Tue Jun 11 20:57:58 +0000 2024,72,@Indostransfer Bayangin aja timnas bisa away ke kandang raksasa raksasa Asia. Bayangin tim-tim pot 1 2 diatas dateng kesini dengan mode serius. Turunin ekspektasi bisa tampil di level se prestisius ini aja udah suatu privillege,1800633598124437857,,Indostransfer,in,Always Somewhere,0,2,6,https://x.com/gaardszn/status/1800633598124437857,1306785580739473409,gaardszn,bayangin aja timnas away kandang raksasa raksasa asia bayangin timtim pot diatas dateng kesini mode serius turunin ekspektasi tampil level se prestisius aja udah suatu privillege,0
1800348455703089458,Tue Jun 11 20:57:57 +0000 2024,0,@virtualballers @EASPORTSFC Timnas pusat ga tuh. Goblo banget. ,1800633594614055223,,virtualballers,in,,0,0,0,https://x.com/JonasJersey21/status/1800633594614055223,1300709426374963200,JonasJersey21,timnas pusat ga tuh goblo banget,3
1800633540889153775,Tue Jun 11 20:57:44 +0000 2024,0,Timnas indonesia gacor 🇮🇩,1800633540889153775,,,in,,0,1,0,https://x.com/onotexist/status/1800633540889153775,1793097910378471424,onotexist,timnas indonesia gacor,8
1800633489538331013,Tue Jun 11 20:57:32 +0000 2024,0,Timnas Indonesia appreciation post 🇮🇩 Lolos ke babak ketiga kualifikasi Piala Dunia 2026 Lolos ke Piala Asia 2027 Terima kasih sudah berjuang Garuda! https://t.co/xawPog023u,1800633489538331013,https://pbs.twimg.com/media/GP0inMraQAAOYbk.jpg,,in,,0,0,0,https://x.com/aisbwi2012/status/1800633489538331013,1787700701638070272,aisbwi2012,timnas indonesia appreciation post lolos babak ketiga kualifikasi piala dunia lolos piala asia terima kasih berjuang garuda,1
1800544071607607682,Tue Jun 11 20:56:58 +0000 2024,0,@syaifllh_s @qinderjoey @RusaaaaaZ @garistengah_id Yaudah kalian paling first repot amat. Btw timnas kita kemaren dapet trofi,1800633345858249025,,syaifllh_s,in,Kabupaten,0,9,0,https://x.com/riannrsh/status/1800633345858249025,373190034,riannrsh,yaudah kalian paling first repot btw timnas kemaren dapet trofi,9
1800633265780564059,Tue Jun 11 20:56:39 +0000 2024,0,Timnas Indonesia Lolos Putaran 3 Kualifikasi Piala Dunia 2026 Zona Asia Shin Tae-yong Akan Siapkan Tim dengan Baik https://t.co/8W7KEj3qfu https://t.co/QT32oQmhaz,1800633265780564059,https://pbs.twimg.com/media/GP0iZ9haYAAjcQP.jpg,,in,"Denpasar, Bali, Legian",0,0,0,https://x.com/NagaligaNews1/status/1800633265780564059,1792517177788256256,NagaligaNews1,timnas indonesia lolos putaran kualifikasi piala dunia zona asia shin taeyong siapkan tim baik,1
1800633169089020292,Tue Jun 11 20:56:16 +0000 2024,0,5 Pemain Timnas Indonesia yang Jadi Mualaf https://t.co/bTnrhVDi2k,1800633169089020292,,,in,,0,0,0,https://x.com/Riyanto35679987/status/1800633169089020292,1444842067130155011,Riyanto35679987,pemain timnas indonesia jadi mualaf,0
1800560367577481384,Tue Jun 11 20:56:00 +0000 2024,1,@MafiaWasit Thom Haye Pemain Terbaik Laga Timnas Indonesia Vs Filipina! https://t.co/tJto9Hi1Z9,1800633101699477652,,MafiaWasit,in,iNews Tower,0,0,1,https://x.com/officialinews_/status/1800633101699477652,132078023,officialinews_,thom haye pemain terbaik laga timnas indonesia vs filipina,1
1800566841385070967,Tue Jun 11 20:55:43 +0000 2024,2,@kegblgnunfaedh Ranking FIFA Timnas Indonesia melesat usai menghajar Filipina https://t.co/dOhJg7i2Dy,1800633031364894772,,kegblgnunfaedh,in,iNews Tower,0,0,1,https://x.com/officialinews_/status/1800633031364894772,132078023,officialinews_,ranking fifa timnas indonesia melesat usai menghajar filipina,7
1800510132478247017,Tue Jun 11 20:53:49 +0000 2024,0,@SiaranBolaLive Ini lapangan timnas ato lapangan kecamatan sih ,1800632553918873806,,SiaranBolaLive,in,,0,0,0,https://x.com/dimaswalid091/status/1800632553918873806,1544501867618906113,dimaswalid091,lapangan timnas ato lapangan kecamatan sih,4
1800575625436299477,Tue Jun 11 20:53:01 +0000 2024,1,@Indostransfer Intinya liat timnas main di stadion besar yg rumputnya bagus ,1800632351254356206,,Indostransfer,in,,0,0,0,https://x.com/kesedyhan/status/1800632351254356206,1728641409849376768,kesedyhan,intinya liat timnas main stadion besar rumputnya bagus,8
1800541621005742286,Tue Jun 11 20:52:09 +0000 2024,0,@00beinghuman JAYJEYJOY! ada jay di lini pertahanan nonton timnas enjoy.,1800632133477703895,,00beinghuman,in,East Side Jakarta,0,0,0,https://x.com/masadittttt/status/1800632133477703895,516462555,masadittttt,jayjeyjoy jay lini pertahanan nonton timnas enjoy,8
1800550444047192560,Tue Jun 11 20:51:53 +0000 2024,0,@itumonyet @SiaranBolaLive Yaul Um jebule rasane kaya kie ndue timnas pentol,1800632065802813929,,itumonyet,in,,0,0,0,https://x.com/Alimfurqon21/status/1800632065802813929,1600683314830274560,Alimfurqon21,yaul um jebule rasane kaya kie ndue timnas pentol,9
1800631908545798297,Tue Jun 11 20:51:15 +0000 2024,2,Di luar nurul #TimNasDay #timnas #indonesiavsfilipina https://t.co/BzZP9Ng0ON,1800631908545798297,https://pbs.twimg.com/ext_tw_video_thumb/1800631839029403648/pu/img/fk3nLhhqzIMhhKSO.jpg,,in,Indonesia,1,0,0,https://x.com/Balaijembrana/status/1800631908545798297,1722224163870715904,Balaijembrana,luar nurul,7
1800631897925558668,Tue Jun 11 20:51:13 +0000 2024,2,Goal Rizky Ridho #TimnasDay #timnas https://t.co/B0HdQok8N4,1800631897925558668,https://pbs.twimg.com/ext_tw_video_thumb/1800631782217572352/pu/img/R5rz73ZPmEH0uxry.jpg,,in,,0,0,0,https://x.com/Velasco2112/status/1800631897925558668,1506102137310564355,Velasco2112,goal rizky ridho,1
1800631528399278116,Tue Jun 11 20:49:45 +0000 2024,0,Thailand Tersingkir Timnas Indonesia Satu-Satunya Wakil ASEAN Di Putaran Tiga https://t.co/RCgNqXpMm8 https://t.co/sotGczHsxb,1800631528399278116,https://pbs.twimg.com/media/GP0g0zabUAAirrO.jpg,,in,"Denpasar, Bali, Legian",0,0,0,https://x.com/NagaligaNews1/status/1800631528399278116,1792517177788256256,NagaligaNews1,thailand tersingkir timnas indonesia satusatunya wakil asean putaran tiga,1
1800547169159860531,Tue Jun 11 20:48:20 +0000 2024,0,@AripDhani87 @nocontextpersib Persib teh emg bukan org Indo ? Lagian yg nonton timnas itu beragam kalo ada pendukung persib emang gak boleh nyanyi lagunya persib waktu timnas main ?,1800631173728670030,,AripDhani87,in,"Cibitung, Bekasi, Jawa Barat, ",0,0,0,https://x.com/p_wulandari33/status/1800631173728670030,1933112119,p_wulandari33,persib teh emg bukan org indo lagian nonton timnas beragam kalo pendukung persib emang gak nyanyi lagunya persib waktu timnas main,3
1800630832811696186,Tue Jun 11 20:46:59 +0000 2024,0,Timnas putri Indonesia bekuk Bahrain tiga gol tanpa balas https://t.co/CDh8x5ZpG4,1800630832811696186,,,in,Indonesia,0,0,0,https://x.com/indonews_xyz/status/1800630832811696186,1763711636010045440,indonews_xyz,timnas putri indonesia bekuk bahrain tiga gol balas,7
1800553787163291826,Tue Jun 11 20:46:39 +0000 2024,36,@garagarabola_ Timnas Indonesia lolos ke Piala Asia 2027 bukti kejeniusan Shin Tae-yong https://t.co/yydZ0DsmcS,1800630750179635670,,garagarabola_,in,iNews Tower,0,0,1,https://x.com/officialinews_/status/1800630750179635670,132078023,officialinews_,timnas indonesia lolos piala asia bukti kejeniusan shin taeyong,1
1800550169836236938,Tue Jun 11 20:46:17 +0000 2024,0,@sudahtidurrr_ Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,1800630655639749034,,sudahtidurrr_,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1800630655639749034,132078023,officialinews_,anang trending topic usai timnas indonesia libas filipina apa,7
1800541222374948946,Tue Jun 11 20:45:57 +0000 2024,1,@iridocyclitys Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,1800630573167161460,,iridocyclitys,in,iNews Tower,0,0,1,https://x.com/officialinews_/status/1800630573167161460,132078023,officialinews_,anang trending topic usai timnas indonesia libas filipina apa,7
1800544038367760870,Tue Jun 11 20:45:44 +0000 2024,2,@ainurohman Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8xbKj,1800630521103528140,,ainurohman,in,iNews Tower,1,1,0,https://x.com/officialinews_/status/1800630521103528140,132078023,officialinews_,anang trending topic usai timnas indonesia libas filipina apa,7
1800552880019255653,Tue Jun 11 20:45:36 +0000 2024,7,@kemalpalevi Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,1800630485061628313,,kemalpalevi,in,iNews Tower,0,1,0,https://x.com/officialinews_/status/1800630485061628313,132078023,officialinews_,anang trending topic usai timnas indonesia libas filipina apa,7
1800551831506190385,Tue Jun 11 20:45:29 +0000 2024,2,@kegblgnunfaedh Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,1800630457219870885,,kegblgnunfaedh,in,iNews Tower,0,2,1,https://x.com/officialinews_/status/1800630457219870885,132078023,officialinews_,anang trending topic usai timnas indonesia libas filipina apa,7
1800546888858632470,Tue Jun 11 20:45:22 +0000 2024,3,@MiskinTV_ Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8xbKj,1800630426878501224,,MiskinTV_,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1800630426878501224,132078023,officialinews_,anang trending topic usai timnas indonesia libas filipina apa,7
1800540128450068839,Tue Jun 11 20:45:17 +0000 2024,3,@adnardn Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,1800630404052840786,,adnardn,in,iNews Tower,0,0,1,https://x.com/officialinews_/status/1800630404052840786,132078023,officialinews_,anang trending topic usai timnas indonesia libas filipina apa,7
1800630337917088072,Tue Jun 11 20:45:01 +0000 2024,0,Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,1800630337917088072,,,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1800630337917088072,132078023,officialinews_,anang trending topic usai timnas indonesia libas filipina apa,7
1800533501294547313,Tue Jun 11 20:44:03 +0000 2024,1,@idextratime Gak respect sama fans timnas kita di stadion bukannya diam dulu.. jangan nyanyi2 chants. Iya gw tau kita lagi unggul tapi ini ada orang terkapar bukannya diem dulu sejenak ,1800630096136437760,,idextratime,in,Indonesia,0,0,0,https://x.com/0xkuuu/status/1800630096136437760,1316036460298919936,0xkuuu,gak respect fans timnas stadion bukannya diam dulu jangan nyanyi chants iya gw tau unggul orang terkapar bukannya diem dulu sejenak,8
1800552880019255653,Tue Jun 11 20:43:31 +0000 2024,0,@Ken_Arok_813 @kemalpalevi anang lah masa ga tau kebiasaan timnas kalo selesai pertandingan,1800629962707435806,,Ken_Arok_813,in,"Bandung, Jawa Barat",0,0,0,https://x.com/LutfyManoban/status/1800629962707435806,1749087495965597696,LutfyManoban,anang lah masa ga tau kebiasaan timnas kalo selesai pertandingan,3
1800629883665826207,Tue Jun 11 20:43:13 +0000 2024,0,Ini dia ngetik gini pake otak gak sih. Ini suporter timnas loh yang pakai. Kok ya dibawa ribut. Siapa tau yang inisiasi suporter persib yang lagi dukung timnas.,1800629883665826207,,,in,,0,0,0,https://x.com/narararera/status/1800629883665826207,1481969567723569153,narararera,ngetik pake otak gak sih suporter timnas loh pakai kok dibawa ribut siapa tau inisiasi suporter persib dukung timnas,3
1800629861779980319,Tue Jun 11 20:43:07 +0000 2024,0,Jadi ternyata timnas sepakbola Qatar itu memang ..........,1800629861779980319,,,in,,0,0,0,https://x.com/rizkysilalahi/status/1800629861779980319,75229627,rizkysilalahi,jadi ternyata timnas sepakbola qatar memang,0
1800629800320868822,Tue Jun 11 20:42:53 +0000 2024,0,Thom Haye Cetak Gol Perdana Timnas Indonesia Melaju Ke Putaran Ketiga https://t.co/CwAsDNuj3Y https://t.co/CCQyPOyGOe,1800629800320868822,https://pbs.twimg.com/media/GP0fQRYbsAAS_XC.jpg,,in,"Denpasar, Bali, Legian",0,0,0,https://x.com/NagaligaNews1/status/1800629800320868822,1792517177788256256,NagaligaNews1,thom haye cetak gol perdana timnas indonesia melaju putaran ketiga,1
