_id,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,in_reply_to_screen_name,__v,emotion
663fa4248a91151dd2fa3eb1,Sun Apr 21 16:00:50 +0000 2024,1.7820770397110277e+18,Netanyahu vows to 'increase pressure' on Hamas; Iran 'displayed power' in attack on Israel Supreme Leader claims https://t.co/D2sGBohY0Z,0,0,0,0,en,1363850443365879808,1782077039711027712,maungkyawzeya,https://twitter.com/maungkyawzeya/status/1782077039711027654,,,,,Fear
663fa4248a91151dd2fa3eb2,Sun Apr 21 16:00:45 +0000 2024,1.7820770202827126e+18,@VoiceofHausa Focus on shouting Allah hu arhkbar even though that will not stop Israel missiles from hitting terrorists in Palestine and Iran,0,0,0,0,en,1092079521870819328,1782071058956210432,MyCHOIC17130461,https://twitter.com/MyCHOIC17130461/status/1782077020282712499,,Nigeria ,VoiceofHausa,,Fear
663fa4248a91151dd2fa3eb3,Sun Apr 21 16:00:41 +0000 2024,1.7820770031870774e+18,@Enlight50269439 You re probably disappointed that Israel is losing to Hamas and Iran. But not us. Palestine getting UN membership is just going to be the cherry on top.,0,0,0,1,en,1244227195444154368,1781832844219945472,BC70827878,https://twitter.com/BC70827878/status/1782077003187077277,,Somewhere,Enlight50269439,,Anger
663fa4248a91151dd2fa3eb4,Sun Apr 21 15:56:20 +0000 2024,1.7820759064520463e+18,@jacksonhinklle @RitchieTorres He isn't aiding the palestinian terrorists genocide against Israel? Poor little commie terrorist loving Tinkle can't keep track of his bull lies anymore!! The only attempted ongoing genocide in the region has been Iran using proxies to try and genocide Israel. Poor little girl,0,0,0,0,en,2854592294,1782050858806456832,juicemanrox,https://twitter.com/juicemanrox/status/1782075906452046335,,Alberta,jacksonhinklle,,Skipped due to content policy
663fa4248a91151dd2fa3eb5,Sun Apr 21 15:56:05 +0000 2024,1.7820758453536036e+18,@giladerdan1 victim card is the only option left for Israel The world knows Israel is a fake state and how much innocent they have killed hitherto in Gaza #FreePalestineFromApartheidIsrael #Iran #IndiaSupportPalestine,0,0,1,1,en,896966409921609728,1782065733054153216,sameer_husaini,https://twitter.com/sameer_husaini/status/1782075845353603526,, 🌈 ,giladerdan1,,Anger
663fa4248a91151dd2fa3eb6,Sun Apr 21 15:55:57 +0000 2024,1.78207581304463e+18,@drbrownbears @XerxesIran_ Israel and Iran know as brothers both fighting against commen enenmy Islam,0,0,0,0,en,1772381816822882304,1781986193028067328,MuhammediM79238,https://twitter.com/MuhammediM79238/status/1782075813044630009,,,drbrownbears,,Neutral
663fa4248a91151dd2fa3eb7,Sun Apr 21 15:55:57 +0000 2024,1.7820758099114314e+18, Disastrous Foreign Policy : Biden Admin Funded Both Sides Of Growing Israel-Iran Faceoff https://t.co/moKE9wbZVS via @dailycaller,0,0,0,0,en,16162664,1782075809911431424,nmb7401,https://twitter.com/nmb7401/status/1782075809911431369,,,,,Fear
663fa4248a91151dd2fa3eb8,Sun Apr 21 15:55:53 +0000 2024,1.7820757963260849e+18,@ChayaRaichik10 Iran or Israel,0,0,0,0,en,1685707066755997696,1782069765944602880,Facts_Stats_,https://twitter.com/Facts_Stats_/status/1782075796326084762,,Earth,ChayaRaichik10,,
663fa4248a91151dd2fa3eb9,Sun Apr 21 15:55:50 +0000 2024,1.782075783474799e+18,@sabra_the Israel bombed Iranian territory and did so first. Israel violated the Vienna Convention by attacking Iran's embassy complex in Damascus. Israel is in violation of international law and is the aggressor.,0,0,1,0,en,3183373562,1781826105479229440,melliflora,https://twitter.com/melliflora/status/1782075783474799030,,United States,sabra_the,,Anger
663fa4248a91151dd2fa3eba,Sun Apr 21 15:55:37 +0000 2024,1.7820757256311073e+18,Supreme Leader Khamenei's recent comments have eased fears of an all-out war between Iran and Israel. Find out more about this development and its potential impact in this insightful article. https://t.co/FsRx4cfFbo https://t.co/fDsndTI2pl,0,0,0,0,en,1682895247020371968,1782075725631107328,TOPXNews,https://twitter.com/TOPXNews/status/1782075725631107293,https://pbs.twimg.com/media/GLs0bYwX0AAvVeB.jpg,"Manchester, England",,,Fear
663fa4248a91151dd2fa3ebb,Sun Apr 21 15:55:27 +0000 2024,1.782075683709051e+18,Blitzing news : Supreme Leader Khamenei says Iran demonstrated its power against Israel - BreakingNews https://t.co/735mIozYsF,0,0,2,2,en,1649716373235412992,1782075683709050880,blitz_alerts,https://twitter.com/blitz_alerts/status/1782075683709050964,,Worldwide,,,Fear
663fa4248a91151dd2fa3ebc,Sun Apr 21 15:55:21 +0000 2024,1.782075661135262e+18,@aga1nsta11oddz My question is rather simple. If injustice should not be tolerated and should be fought against what are Muslim countries incl. Iran and Hezbollah doing by not declaring war on Israel when Palestinians are dying every second.,0,1,0,0,en,1581601303154900992,1781967289895534592,MHKhan_Naqvi,https://twitter.com/MHKhan_Naqvi/status/1782075661135261881,,,aga1nsta11oddz,,Anger
663fa4248a91151dd2fa3ebd,Sun Apr 21 15:55:20 +0000 2024,1.7820756574862172e+18,#BREAKING: Putin is sending Iran high-tech Su-35 Russian fighter jets. #Russia #Iran #Israel https://t.co/FQzeGJfvu2,0,0,0,0,en,1497461638982770688,1782075657486217216,DTM_O,https://twitter.com/DTM_O/status/1782075657486217286,https://pbs.twimg.com/media/GLs0XXyXoAE7-fl.jpg,,,,Fear
663fa4248a91151dd2fa3ebe,Sun Apr 21 15:55:02 +0000 2024,1.782075579824517e+18,Iran s Leader says quality of retaliatory strike on Israel a secondary issue #BNM #Iran #Middle East #Israel https://t.co/zDeqeuWUyD https://t.co/1aegH7QguO,0,0,1,0,en,248505587,1782075579824517120,bneintellinews,https://twitter.com/bneintellinews/status/1782075579824517157,https://pbs.twimg.com/media/GLs0S9TW0AAlFo6.jpg,London - Europe,,,Neutral
663fa4248a91151dd2fa3ebf,Sun Apr 21 15:54:55 +0000 2024,1.7820755508798671e+18,@visegrad24 @Natsecjeff Israel/US fundS ISIS Russia/Iran kills ISIS. We know who is good true and just. God be with them.,0,0,0,0,en,1705223065628495872,1781981643068039680,lemmingsbreach,https://twitter.com/lemmingsbreach/status/1782075550879867160,,,visegrad24,,Fear
663fa4248a91151dd2fa3ec0,Sun Apr 21 15:54:31 +0000 2024,1.7820754517976274e+18,Israel hit Iran with a half-ton supersonic 'Rampage' missile report says https://t.co/vemf7Gmwp2,0,0,0,0,en,66550558,1782075451797627392,jazzdrummer420,https://twitter.com/jazzdrummer420/status/1782075451797627272,,"New Jersey, USA",,,Fear
663fa4248a91151dd2fa3ec1,Sun Apr 21 15:54:30 +0000 2024,1.7820754481191488e+18,The answer Hamas Lebanon Yemen Iran.. Axis 1 will start to Infiltrate Into The Cities of Palestine that are occupied Lebanon will take back territory Yemen will send Millions into Israel Iran will Fire its 9 hour Drones and Missiles Hamas and Turkiyye will take out the Trash.,0,0,0,0,en,1438401116912357376,1782075448119148800,TheUnjustMedia,https://twitter.com/TheUnjustMedia/status/1782075448119148745,,,,,Skipped due to content policy
663fa4248a91151dd2fa3ec2,Sun Apr 21 15:54:23 +0000 2024,1.7820754177523917e+18,World has Dodged a Bullet vis a vis Israel-Iran tensions. Jordan was in a catch 22 situation https://t.co/FE1hXr6K9j,0,0,0,0,en,349521174,1782075417752391680,drsheikhBJP,https://twitter.com/drsheikhBJP/status/1782075417752391720,https://pbs.twimg.com/ext_tw_video_thumb/1782067827723124736/pu/img/R99BPmoS1dUdIVrl.jpg,India,,,Neutral
663fa4248a91151dd2fa3ec3,Sun Apr 21 15:54:23 +0000 2024,1.7820754168758397e+18,@damee1of1 @lporiginalg All forms of child pornography are illegal in Israel. There is no age of consent in Iran. Choose your side.,1,4,0,24,en,1450386164536561664,1781971190338191616,Israel_Mess,https://twitter.com/Israel_Mess/status/1782075416875839732,,Petach Tikva Israel,damee1of1,,Fear
663fa4248a91151dd2fa3ec4,Sun Apr 21 15:54:16 +0000 2024,1.7820753888578647e+18, We have some intel that suggests some out of the ordinary activity this evening. Time will tell. If you're not following us you're missing out on high-level trustworthy intelligence from within the ranks! #Iran #IRGC #IranAttackIsrael #Israel #IsraelIranConflict,1,0,0,3,en,1539907726351933440,1782075388857864704,endtimesglobal,https://twitter.com/endtimesglobal/status/1782075388857864660,,,,,Fear
663fa4248a91151dd2fa3ec5,Sun Apr 21 15:54:04 +0000 2024,1.7820753383626998e+18,&gt;to make actors like Hezbollah or Iran think that Israel is currently weak to bait them into an attack and then have a pretext to strike back and destroy both Hezbollah and Iran. While I don't know anything first-hand I don't believe USrael is not the vastly stronger party.,0,0,0,2,en,1018144154445144064,1782074935575294464,LGcommaI,https://twitter.com/LGcommaI/status/1782075338362699820,,Germany,LGcommaI,,Fear
663fa4248a91151dd2fa3ec6,Sun Apr 21 15:54:01 +0000 2024,1.7820753249577047e+18,Israel trying to terrorise everyone with phoney threats. ISREAL is currently charged with committing Genocide and has murdered 14 000 children in the past 6 months. Iran hasn't.,0,0,0,1,en,593570131,1782075324957704704,Loyalfan68,https://twitter.com/Loyalfan68/status/1782075324957704659,,"Burton upon Trent, England",,,Anger
663fa4248a91151dd2fa3ec7,Sun Apr 21 15:53:55 +0000 2024,1.782075298554446e+18,#SaudiArabia refuses to condemn the attack by #Iran on #Israel. https://t.co/WVECMMtPMT,0,0,0,0,en,1243269817282543616,1782075298554446080,Barong369,https://twitter.com/Barong369/status/1782075298554446001,https://pbs.twimg.com/media/GLs0CjiWgAANMIP.jpg,Austria,,,Fear
663fa4248a91151dd2fa3ec8,Sun Apr 21 15:53:54 +0000 2024,1.7820752961595392e+18,@COLRICHARDKEMP &gt; Iran was trying to pretend that nothing had happened Because Iran clearly doesn't want Israel's repeated attempts to goad it into a war (and thus draw in the USA on Israel's side) to succeed. Israel is the warmongering aggressor trying to provoke a possible #WorldWarIII.,0,0,0,0,en,3183373562,1781600685789700352,melliflora,https://twitter.com/melliflora/status/1782075296159539208,,United States,COLRICHARDKEMP,,Anger
663fa4248a91151dd2fa3ec9,Sun Apr 21 15:53:54 +0000 2024,1.7820752937981834e+18,$23 000 000 000 to Benny the Butcher. #Netanyahu #zionists #israel #israhell #genocide #war #iran #warcrimes #jews #jordan #lebanon #landgrab #invasion #AIPAC #settlers #gaza #Rafah #westbank https://t.co/lNC2BmahhA,0,0,1,0,en,1179159679143948288,1782075293798183424,ERICX2020,https://twitter.com/ERICX2020/status/1782075293798183345,https://pbs.twimg.com/media/GLsz8DLXUAEWZD0.jpg,,,,Anger
663fa4248a91151dd2fa3eca,Sun Apr 21 15:53:53 +0000 2024,1.7820752934877312e+18,Israel warns US if there was any need that they could kill defenceless citizens as they always done and blame the enemies in this case Iran..... https://t.co/rKofAEV8yK,0,0,0,0,en,1532798331512147968,1782075293487731200,OldWorldTimes,https://twitter.com/OldWorldTimes/status/1782075293487731192,https://pbs.twimg.com/media/GLs0CPtX0AAgQVC.jpg, ♓♓,,,Fear
663fa4248a91151dd2fa3ecb,Sun Apr 21 15:53:52 +0000 2024,1.7820752879473748e+18,@Prakashplutus Nifty will be effected only if Bjp loses ! At present International news like Israel Iran War escalation can take Nifty down by 10%,0,0,0,1,en,1622922798451822592,1781569718484341248,KUMARPARAMOUNT,https://twitter.com/KUMARPARAMOUNT/status/1782075287947374768,,,Prakashplutus,,Fear
663fa4248a91151dd2fa3ecc,Sun Apr 21 15:53:48 +0000 2024,1.7820752693915446e+18,@Fruitilicious1 @Sentletse Wait until they re finished with Iran! Soon the Middle East will be dominated by Israel. All because your friends couldn t just let them be,0,1,0,0,en,1741158489584480256,1781963086519259648,SearchSocratic,https://twitter.com/SearchSocratic/status/1782075269391544691,,,Fruitilicious1,,Anger
663fa4248a91151dd2fa3ecd,Sun Apr 21 15:53:43 +0000 2024,1.7820752502570726e+18,@Israel_katz @SecBlinken @steph_sejourne @Antonio_Tajani @ABaerbock @David_Cameron Iran is your friend zionist.,0,2,0,2,en,1772060878562537472,1781993897327002112,LastOttoman2019,https://twitter.com/LastOttoman2019/status/1782075250257072539,,"Basel-Country, Switzerland",Israel_katz,,Anger
663fa4248a91151dd2fa3ece,Sun Apr 21 15:53:38 +0000 2024,1.7820752300195553e+18,@GOPIsrael @HilzFuld Maybe. Or maybe it s a message of weakness. After over a thousand Israelis were killed raped and kidnapped and after Iran-sponsored terrorists six months later still refuse to negotiate because they are winning and after Iran attacked Israel with 300 missiles and drones and,0,0,0,0,en,1161679418680434688,1781186718659494144,thepeacematrix,https://twitter.com/thepeacematrix/status/1782075230019555395,,daniel@danielbenabraham.com,GOPIsrael,,Anger
663fa4248a91151dd2fa3ecf,Sun Apr 21 15:53:34 +0000 2024,1.7820752108893678e+18,@Partisangirl Why would Iran attack anybody else besides Israel?,0,0,0,0,en,1293385252828839936,1782001714633273600,Maycol20302420,https://twitter.com/Maycol20302420/status/1782075210889367817,,"Ontario, CANADA",Partisangirl,,Fear
663fa4248a91151dd2fa3ed0,Sun Apr 21 15:53:14 +0000 2024,1.782075127980499e+18,Breaking news Iran 🇮🇷 threatens Israel 🇮🇱 and Germany 🇩🇪 with long-range missiles ️,0,0,0,1,en,1696974112701190144,1782074867535266304,CatCut1322947,https://twitter.com/CatCut1322947/status/1782075127980498947,,Deutschland,CatCut1322947,,Fear
663fa4248a91151dd2fa3ed1,Sun Apr 21 15:53:06 +0000 2024,1.7820750933691233e+18,@cirnosad You should explain the effects of Just ONE EMP artifact over a country the size of Iran. How this obviously would not be a deterrant as not appliable over the mountainous and subterran launch sites. Or the fact that a retaliation to this would not give israel time to react,0,0,0,0,en,1456433870459621376,1781996881880691200,DesOldschoolsoc,https://twitter.com/DesOldschoolsoc/status/1782075093369123264,,,cirnosad,,Fear
663fa4248a91151dd2fa3ed2,Sun Apr 21 15:52:55 +0000 2024,1.7820750485823818e+18,@JoaquinCastrotx @RepCasar @NydiaVelazquez @RepLloydDoggett @RepJayapal @RepRoKhanna @RepAOC @RepMarkTakano @RepMcGovern @RepBarbaraLee @repblumenauer Israel is a paper tiger. ... The Iran attack on Israel's air bases where the US-made F-35 jets were landing and the attack on the Israel Center of Espionage and Military Intelligence both responsible for the Israeli-US attack on the Iran diplomatic mission consulate in Syria,0,1,0,1,en,1485232023405010944,1781755706133147904,RuiViei63652135,https://twitter.com/RuiViei63652135/status/1782075048582381818,,,JoaquinCastrotx,,Fear
663fa4248a91151dd2fa3ed3,Sun Apr 21 15:52:46 +0000 2024,1.7820750120038897e+18,To promote regional peace Iran carried out True Promise a retaliatory military operation against Israel. https://t.co/fsDXbrw4lo,0,0,0,0,en,1140994376459542528,1782075012003889664,OrangKiyani,https://twitter.com/OrangKiyani/status/1782075012003889635,,United Kingdom,,,Fear
663fa4248a91151dd2fa3ed4,Sun Apr 21 15:52:46 +0000 2024,1.782075010988884e+18,@POTUS When are you going to put Sanctions on Israel for committing GENOCIDE in Palestine? The Islamic Republic of Iran has the RIGHT (under Article 51 of the UN Charter) to defend itself against the Terrorist attack perpetrated by Israel against its Diplomatic compound in Damascus!,0,0,0,0,en,1435582087797616640,1781008160465019136,Moroccan_ORG,https://twitter.com/Moroccan_ORG/status/1782075010988884063,,,POTUS,,Anger
663fa4248a91151dd2fa3ed5,Sun Apr 21 15:52:37 +0000 2024,1.7820749726570414e+18,@Haaretz Religious despots &amp; supremacists exploit fears &amp; historical wounds promising quick iron-fisted remedies &amp; a sense of identity Rally support by demonizing others &amp; controlling narrative They WILL turn Israel to a full theocracy like Iran where dissent is equal to defying god.,0,0,0,0,en,1587964220003459072,1782072945990664448,Mehrdad_Iraj,https://twitter.com/Mehrdad_Iraj/status/1782074972657041428,,"Washington, D.C.",Haaretz,,Fear
663fa4248a91151dd2fa3ed6,Sun Apr 21 15:52:35 +0000 2024,1.7820749629598477e+18,[ DPA Open Mic 75 ] USA renews backing of Ukraine and Israel; Iran spook... https://t.co/TYwoOzAOl9 via @YouTube,0,0,0,0,en,1248952390444822528,1782074962959847680,MEMeddybemps,https://twitter.com/MEMeddybemps/status/1782074962959847736,,Maine,,,Neutral
663fa4248a91151dd2fa3ed7,Sun Apr 21 15:52:31 +0000 2024,1.7820749473695785e+18, With tomorrow's #Red_Heifers sacrifice planned in #Jerusalem on Humanity's way to the #Antichrist reign waiting for possible confirmation of this #Russia #Iran #Israel,1,1,0,0,en,38838315,1782074947369578496,mieke2,https://twitter.com/mieke2/status/1782074947369578527,,Netherlands,,,Fear
663fa4248a91151dd2fa3ed8,Sun Apr 21 15:52:28 +0000 2024,1.7820749363514245e+18,@DrEliDavid Israel s attack for the retaliation of Iran because of Israel s attack on an Iranian embassy. Israel flexing US military and US tax payer support. Yup sounds normal nothing to see here ,0,0,0,0,en,1511714932382842880,1781370059362845184,MisterFryday,https://twitter.com/MisterFryday/status/1782074936351424521,,3rd rock,DrEliDavid,,Anger
663fa4248a91151dd2fa3ed9,Sun Apr 21 15:52:12 +0000 2024,1.7820748675352663e+18,Breaking news Iran 🇮🇷 threatens Israel 🇮🇱 and Germany 🇩🇪 with long-range missiles ️ https://t.co/0qDZGQY2Hp,0,1,0,0,en,1696974112701190144,1782074867535266304,CatCut1322947,https://twitter.com/CatCut1322947/status/1782074867535266182,https://pbs.twimg.com/ext_tw_video_thumb/1782074755035643905/pu/img/c-dFWf_uprQY07uj.jpg,Deutschland,,,Fear
663fa4248a91151dd2fa3eda,Sun Apr 21 15:52:04 +0000 2024,1.782074835893445e+18,Biden wants Israel to be careful in war? Worst Nightmare for Iran! Israel WIPED OUT the most important commander ... https://t.co/fxN4CxRVxX via @YouTube,0,0,0,0,en,801256017799413760,1782074835893445120,SandraA07750062,https://twitter.com/SandraA07750062/status/1782074835893445104,,,,,Anger
663fa4248a91151dd2fa3edb,Sun Apr 21 15:51:57 +0000 2024,1.782074806243926e+18,While nobody was paying attention Turkey's President Recep Tayyip Erdogan met with Hamas leader Ismail Haniyeh on Saturday in Istanbul. During the hours-long meeting Erdogan stressed the need to maintain the focus on Gaza amid tensions between Israel and Iran according to the https://t.co/ur6hxKnkLI,0,1,1,2,en,57417404,1782074806243926016,TJVNEWS,https://twitter.com/TJVNEWS/status/1782074806243926079,https://pbs.twimg.com/amplify_video_thumb/1782074749637505024/img/9TDAoVTLopdKzyKK.jpg,"New York, NY",,,Neutral
663fa4248a91151dd2fa3edc,Sun Apr 21 15:51:55 +0000 2024,1.7820747967354186e+18,@4everajambo @GCaldwell1965 @SeanUlidia I believe if you look at my comment again there's no cheering in it. As for terrorist sympathiser who's the state doing all the murder terrorising innocent Palestinians and recently attacking Iran . Let's hope USA and UK governments finally see Israel for what they are,0,0,0,0,en,411801881,1781980232162942976,ColumRitchie,https://twitter.com/ColumRitchie/status/1782074796735418554,,Ireland,4everajambo,,Anger
663fa4248a91151dd2fa3edd,Sun Apr 21 15:51:53 +0000 2024,1.7820747867319503e+18,Strikes on Iran: Can one demand restraint while funding Israel? | Israel War on Gaza | Al Jazeera https://t.co/BvRbHj8M3Q,0,0,0,0,en,480582018,1782074786731950336,JClickbaited,https://twitter.com/JClickbaited/status/1782074786731950215,,NY,,,Fear
663fa4248a91151dd2fa3ede,Sun Apr 21 15:51:46 +0000 2024,1.7820747581520328e+18,Iran and Israel at war? - Seyed Mohammad Marandi Alexander Mercouris &amp; Glenn Diesen @s_m_marandi @AMercouris @Glenn_Diesen https://t.co/cq6uiJnVFq,0,0,0,0,en,197807729,1782074758152032768,castrogo,https://twitter.com/castrogo/status/1782074758152032737,,México,,,Neutral
663fa4248a91151dd2fa3edf,Sun Apr 21 15:51:42 +0000 2024,1.7820747412237768e+18,Israel used a Rampage missile in its strike on Iran Israeli media reported. The supersonic missile is designed to strike ground targets such as military bases. Its manufacturer describes it as a long-range air-to-ground missile. https://t.co/329tKAO6Tb przez @businessinsider,0,1,0,0,en,895947636217434112,1782074741223776768,PfpEdu,https://twitter.com/PfpEdu/status/1782074741223776667,,"Warszawa, Polska",,,Fear
663fa4248a91151dd2fa3ee0,Sun Apr 21 15:51:39 +0000 2024,1.782074729257374e+18,@OliLondonTV This is one of the core Problem of allowing illegal immigrants into the USA. THESE FOLKS WILL NOT WANT TO GO TO LIVE IS IRAN OR SAUDI TO PRACTISE THEIR DEADLY ISLAM no they will rather come into the USA a free country practice hate call islam. Israel has right to defend herself.,0,0,0,0,en,1752412395484393472,1781848319032979712,solomon_jo88177,https://twitter.com/solomon_jo88177/status/1782074729257373989,,,OliLondonTV,,Skipped due to content policy
663fa4248a91151dd2fa3ee1,Sun Apr 21 15:51:31 +0000 2024,1.7820746959043052e+18,@VOAfarsi I am in Iran and those who do not wear a scarf do not wear one. Nobody bothers them so this is not true. This is old news from years ago probably whose worse Israel genocide or Iran???,0,0,0,0,en,1755989009598177280,1780937461679686144,Donia408Donia,https://twitter.com/Donia408Donia/status/1782074695904305186,,,VOAfarsi,,Neutral
663fa4248a91151dd2fa3ee2,Sun Apr 21 15:51:30 +0000 2024,1.7820746915677105e+18,Big #Cues for the Week : - #Q4 - 1/3rd of #Nifty weight react to #earnings (16 cos incl #HDFCBank #RIL) - Monthly F&amp;O #Expiry - US #GDP #PMI Data - #LokSabhaElections2024 - #Iran #Israel Updates - NO #ElonMusk visit - #Vodafone FPO closes JNK #IPO - #Axis Bank FundRaise,0,2,2,27,en,4186986438,1782074691567710464,_anishaj,https://twitter.com/_anishaj/status/1782074691567710430,,"Mumbai, India",,,Neutral
663fa4248a91151dd2fa3ee3,Sun Apr 21 15:51:27 +0000 2024,1.782074680733483e+18,@SwanSocialism @mrbarnicoat @ShaykhSulaiman Isn t Israel a sovereign nation with legal and defined borders? Before US criticizes Iran for breaking international laws it makes sense that we respect our own laws and rights of our citizens. Protect our borders before there is blood flowing in streets of US cities &amp; towns.,0,1,0,0,en,1588513009831395328,1780572059883409664,oldtownerman23,https://twitter.com/oldtownerman23/status/1782074680733483009,,"Florida, USA",SwanSocialism,,Fear
663fa4248a91151dd2fa3ee4,Sun Apr 21 15:51:25 +0000 2024,1.7820746720264604e+18,This week Iran threw an insurmountable number of missiles at Israel and not one struck Israel..military technology or miracle of God? How many nations jumped to the aid of Israel? God s Holy Hosts are among us..all Glory be to God: The Father The Son The Holy Spirit #God,0,1,2,2,en,1187300409305468928,1782074672026460416,Bill25589491,https://twitter.com/Bill25589491/status/1782074672026460325,,the finite world🙏,,,Fear
663fa4248a91151dd2fa3ee5,Sun Apr 21 15:51:24 +0000 2024,1.7820746673201236e+18,@jaketapper This is news certainly. Yet also somewhat tangential. How can Israel be induced to stop killing Palestinians? How can Hamas and Iran be induced to stop attacking Israel? Hamas has had it in their power to stop the violence literally since 10/7.,1,0,0,0,en,1040331225213403136,1782045735736820224,CharlesLCarter3,https://twitter.com/CharlesLCarter3/status/1782074667320123530,,,jaketapper,,Fear
663fa4248a91151dd2fa3ee6,Sun Apr 21 15:51:23 +0000 2024,1.7820746625890222e+18,Biden funded both sides of growing Israel-Iran faceoff https://t.co/zJtFsvWDnb via @worldnetdaily,0,0,1,1,en,1583096040126832640,1782074662589022208,bettyferal,https://twitter.com/bettyferal/status/1782074662589022259,,North ,,,Neutral
663fa4248a91151dd2fa3ee7,Sun Apr 21 15:51:23 +0000 2024,1.7820746612426263e+18,@sentdefender It will also help Israel because Iran and Russia are allies and Iran has been supplying weapons to Russia. So now more Iranian weapons will have to flow to Russia. I don t think it is a coincidence that Iran has gotten bolder as aid to Ukraine dried up. Russia wasn t as,0,0,0,0,en,8662462,1781799587042169088,walden,https://twitter.com/walden/status/1782074661242626360,,,sentdefender,,Fear
663fa4248a91151dd2fa3ee8,Sun Apr 21 15:51:19 +0000 2024,1.7820746438488146e+18,Seems the house has no trouble at all getting shit done to help Ukraine Iran Israel and who knows whom else but can't put together one dime for our Southern Border and the massive drug traffic or find a way to assist our veterans or homeless. DONE not one more dollar from me.,0,0,0,3,en,1061742194950881280,1782074643848814592,JimBagaDonuts,https://twitter.com/JimBagaDonuts/status/1782074643848814605,,United States,,,Anger
663fa4248a91151dd2fa3ee9,Sun Apr 21 15:51:15 +0000 2024,1.7820746288040883e+18,@Ostrov_A While the world just observed what Israel did to innocent Gaza kids and did nothing Iran is the only nation who acted against Israel brutalities.,0,0,0,0,en,1285709263625584640,1781983986941591552,4810Leon,https://twitter.com/4810Leon/status/1782074628804088277,,,Ostrov_A,,Anger
663fa4248a91151dd2fa3eea,Sun Apr 21 15:51:12 +0000 2024,1.7820746163886656e+18,Supreme Leader Khamenei says Iran demonstrated its power against Israel https://t.co/swOy6t7qg0 #GazaCeasefire #Israel #IStandWithPalestinians #IsraelisaGenocidalState #IsraelPalestineWar,0,0,0,0,en,1425028868780576768,1782074616388665600,NewsNetworkAll,https://twitter.com/NewsNetworkAll/status/1782074616388665591,,Earth,,,Fear
663fa4248a91151dd2fa3eeb,Sun Apr 21 15:51:09 +0000 2024,1.782074605483463e+18,Precision over power: How Iran s obsolete missiles penetrated Israel s air defenses https://t.co/RgCFZawGOV #Iran 🇮🇷 vs #israel,0,0,0,0,en,309648594,1782074605483462912,MomoJetli,https://twitter.com/MomoJetli/status/1782074605483463034,,Tunis,,,Neutral
663fa4248a91151dd2fa3eec,Sun Apr 21 15:50:55 +0000 2024,1.7820745450016486e+18,@haaretzcom Indeed and your genocidal apartheid state now knows it can't bully Iran. If the US pulls the plug on your weapons Israel is doomed. Cowards without US support.,0,0,0,0,en,360874078,1782057955246141440,jonnywatters1,https://twitter.com/jonnywatters1/status/1782074545001648560,,Newry N.ireland,haaretzcom,,Skipped due to content policy
663fa4248a91151dd2fa3eed,Sun Apr 21 15:39:14 +0000 2024,1.7820716029658322e+18,@Israel_katz @SecBlinken @steph_sejourne @Antonio_Tajani @ABaerbock @David_Cameron We are Iran not Islamic Rebublic #IranianStandWithIsrael #IRGCterrorist #KingRezaPahlavi,0,0,0,1,en,1501491544599236608,1781993897327002112,whiitedove,https://twitter.com/whiitedove/status/1782071602965832139,,,Israel_katz,,Anger
663fa4248a91151dd2fa3eee,Sun Apr 21 15:38:56 +0000 2024,1.7820715309999516e+18,@Mike_Pence @SpeakerJohnson America has lost it's way. it is now the Evil Empire -Israel Ira Afghanistan Libya Syria and Iran spring to mind but there ae plenty more.,0,0,0,0,en,3477945017,1781759216140640512,Propagandahunt,https://twitter.com/Propagandahunt/status/1782071530999951687,,,Mike_Pence,,
663fa4248a91151dd2fa3eef,Sun Apr 21 15:38:54 +0000 2024,1.782071522397389e+18,@Oilfield_Rando Asking that question 2 yrs ago got one labeled a traitor putin puppet communist sympathizer etc. Same issue with Israel/Iran. What is the end game? What is winning? Who is going to pay for what &amp; when...?,0,0,0,0,en,993372236,1781793887838707968,BigCFinancial,https://twitter.com/BigCFinancial/status/1782071522397388978,,Michigan,Oilfield_Rando,,Fear
663fa4248a91151dd2fa3ef0,Sun Apr 21 15:38:53 +0000 2024,1.782071516047213e+18,ISRAEL'S WAR PLAN! 12 F 35 AIRCRAFT BOMBED IRAN! GREAT RETALIATION! ISRA... https://t.co/Ksik1Tzzif via @YouTube According t this report Iran has no Defense system at all.Therefore Israel Will do whatever they want at any time. Weapons &amp; wars should not exist this Is not right.,0,0,0,0,en,1180107307331604480,1782071516047213056,AchileasPontios,https://twitter.com/AchileasPontios/status/1782071516047212946,,,,,Fear
663fa4248a91151dd2fa3ef1,Sun Apr 21 15:38:46 +0000 2024,1.782071487291167e+18,@DanielLMcAdams Here he he invoking God for Israel and is our biblical obligation oh wait Iran and Hamas invokes religion to kill non-bekievers as a political theocracy. https://t.co/5kv8VKI0vI https://t.co/KXFQzz6k1O,0,0,0,0,en,1711645371259088896,1781768727035326976,tahir_saad3187,https://twitter.com/tahir_saad3187/status/1782071487291167046,,,DanielLMcAdams,,Anger
