_id,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,in_reply_to_screen_name,__v,emotion
663fa4208a91151dd2fa2ed0,Sun Jan 28 07:59:27 +0000 2024,1751515314603643136,"@kikysaputrii Ini sih gak niat ngasih mbak. Diturunin dikit lah. Kalau Timnas bisa tahan Ostrali sampai perpanjangan waktu saja lah, aturan mainnya.",0,0,0,0,in,289455832,1751500763665502720,tanmaladifta,https://twitter.com/tanmaladifta/status/1751515314603643030,,,,,Anger
663fa4208a91151dd2fa2ed1,Sun Jan 28 07:53:56 +0000 2024,1751513929304670464,@BadmintonTalk Tolong buat tunggal putri sama ngabtonsen dipercepat mainnya. Takut bentrok sama timnas 😅,0,0,0,1,in,1222713206281367552,1751512338270945280,IndraM77,https://twitter.com/IndraM77/status/1751513929304670492,,,,,Fear
663fa4208a91151dd2fa2ed2,Sun Jan 28 07:06:55 +0000 2024,1751502096111919616,@darjofess Emang kapan si timnas mainnya?,0,1,0,0,in,1543172837992955904,1751501699699851520,FeyiaFee,https://twitter.com/FeyiaFee/status/1751502096111919544,,,,,Neutral
663fa4208a91151dd2fa2ed3,Sun Jan 28 06:27:32 +0000 2024,1751492182291403264,"@Stropsabitabit gara2 nonton timnas spanyol taun kapan ya pokoknya yg midfieldersnya gacor. ada xabi, xavi, iniesta, silva nah gue plg seneng liat fabregas main. mana muda banget udah sejago itu &amp  dia main di arsenal. sampe sekarang jd suka arsenal walau ga byk tropi soalnya seru cara mainnya https://t.co/tUTljz2MBT",0,0,0,0,in,1695465125346779136,1751440072153690368,DeclanRiceTTS,https://twitter.com/DeclanRiceTTS/status/1751492182291403209,,,,,Joy
663fa4208a91151dd2fa2ed4,Sun Jan 28 06:21:27 +0000 2024,1751490652435849472,"Gak muluk2. Liat timnas bisa solid mainnya, plus gak kebobolan lebih dari waktu lawan jepang aja udah cukup sih",0,0,0,0,in,254309746,1751490652435849472,JoseAndre89,https://twitter.com/JoseAndre89/status/1751490652435849418,,,,,Joy
663fa4208a91151dd2fa2ed5,Sun Jan 28 05:39:29 +0000 2024,1751480090847023360,"@AFC_Jubir Senoga #timnas mainnya bagus, dan STY kontraknya diperpanjang",0,1,0,0,in,3498279434,1751460704979407360,pramuda_w,https://twitter.com/pramuda_w/status/1751480090847023308,,,,,Joy
663fa4208a91151dd2fa2ed6,Sun Jan 28 05:20:53 +0000 2024,1751475409630421248,Yang Hongseok bagus banget mainnya. Dia masuk Timnas gak sih? https://t.co/8Z9XQuQboP,0,0,0,0,in,519324263,1751475409630421248,bingsubeku,https://twitter.com/bingsubeku/status/1751475409630421292,,,,,Joy
663fa4208a91151dd2fa2ed7,Sun Jan 28 04:44:47 +0000 2024,1751466328026944000,@SiaranBolaLive Mainnya macem timnas indonesia sblm era sty,0,0,0,0,in,1069058628580077568,1751415471449280768,nasri_725,https://twitter.com/nasri_725/status/1751466328026943922,,,,,Neutral
663fa4208a91151dd2fa2ed8,Sun Jan 28 03:14:23 +0000 2024,1751443578411467008,"Sy kok punya keyakinan besar utk timnas nanti malem, harusnya mainnya nyantai ya tanpa beban",0,0,0,0,in,222947936,1751443578411467008,morediii,https://twitter.com/morediii/status/1751443578411466893,,,,,Joy
663fa4208a91151dd2fa2ed9,Sun Jan 28 02:29:43 +0000 2024,1751432336582037760,"@theflankerID sebenernya lebih ngeri lawan Australi yang ga terlalu pressing gini mainnya, karena Timnas sejauh ini secara taktikal selalu counter strat lawan dan pertahanan timnas sangat rawan ditembus karena bakal terciptanya ruang antar lini yang dimanfaatkan kecepatan lawan 👀",1,0,0,0,in,156590793,1751411549904744448,ikhsanrdn,https://twitter.com/ikhsanrdn/status/1751432336582037709,,,,,Fear
663fa4208a91151dd2fa2eda,Sun Jan 28 02:23:12 +0000 2024,1751430694579179776,@Goldmind_82 @persebayaupdate Mestine kan yo buanggaa yo ono pemain e sing iso kiprah nang timnas opo maneh dikelilingi pemain2 naturalisasi iki nando Lokal pret sing termasuk sukses tembus Tim utama di era STY. Tim media persebaya kurang jauh mainnya Dan gak greget sama sekali disaat org lagi demam AFC 2024,0,0,0,2,in,255540658,1751351719278358528,dbjobindo,https://twitter.com/dbjobindo/status/1751430694579179829,,,,,Sad
663fa4208a91151dd2fa2edb,Sun Jan 28 01:51:17 +0000 2024,1751422663053193472,Timnas day!! Bodo amat resultnya yg penting semangat mainnya.,0,0,0,0,in,66542749,1751422663053193472,OghieGigs,https://twitter.com/OghieGigs/status/1751422663053193560,,,,,Joy
663fa4208a91151dd2fa2edc,Sun Jan 28 01:24:18 +0000 2024,1751415874060452096,"@PorosHalangID Orang di rekrut main bagus di timnas ini onani dahlah, kebantu bek inter dulu sama pas di ajax gaya mainnya ga kayak epl jadi ya keliahatannya mewah pas di epl 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡",0,1,0,0,in,1473912820077006848,1751392975568159232,ftkhrgood,https://twitter.com/ftkhrgood/status/1751415874060452222,,,,,Anger
663fa4208a91151dd2fa2edd,Sun Jan 28 01:16:30 +0000 2024,1751413911784739072,@VIVAcoid trus percaya kemarin ujan²an main bola mau semangati timnas ?  mainnya sudah sangat kotor ini 😪,0,0,0,0,in,1613367553266708480,1751399993968386560,rocketpler,https://twitter.com/rocketpler/status/1751413911784739119,,,,,Sad
663fa4208a91151dd2fa2ede,Sat Jan 27 20:59:24 +0000 2024,1751349208945426944,"@GOAL_ID Yang bikin heran, timnas palestina itu kalo TC timnasnya buat Asia Cup dimana ya? Kok mainnya bisa jago bgt sampe lolos 16 besar loh. Padahal negaranya lagi konflik, liganya berhenti, apalagi pembinaannya kayaknya malah ga sempat. Gitu gimana ya🤔",0,2,0,0,in,736393176,1751134525214872064,dafayanuar13,https://twitter.com/dafayanuar13/status/1751349208945426833,,,,,Fear
663fa4208a91151dd2fa2edf,Sat Jan 27 18:23:48 +0000 2024,1751310050646520064,"@barcastuff_idn Kalo gini mainnya, lawan timnas indonesia sekarang bisa bisa kalah juga sama indonesia",0,0,0,0,in,1187669508472754176,1751309123423981568,mas_putra96,https://twitter.com/mas_putra96/status/1751310050646520142,,,,,Anger
663fa4208a91151dd2fa2ee0,Sat Jan 27 17:24:43 +0000 2024,1751295181834670336,"@idextratime @bliblidotcom Bagi gw mah lolos 16 besar udah cukup banget utk saat ini, cuman berharap aja timnas mainnya nothing to lose apapun hasilnya nanti",0,0,0,0,in,1180881967497138176,1751217876030406912,reixyz_,https://twitter.com/reixyz_/status/1751295181834670238,,,,,
663fa4208a91151dd2fa2ee1,Sat Jan 27 15:08:26 +0000 2024,1751260884188705024,"@zegori_ STY Stay !!  Alhamdulillah Timnas Indonesia bisa lolos 16 besar walaupun harus menunggu di injury time 😭kesempatan ini Wajib dimaksimalkan, mainnya harus lebih semangat lagi, apapun hasilnya yg penting udah berusaha.. semoga bisa lanjut ke 8 besar",0,0,0,0,in,80304629,1750898047654228480,untumusumuk,https://twitter.com/untumusumuk/status/1751260884188705026,,,,,Sad
663fa4208a91151dd2fa2ee2,Sat Jan 27 14:20:31 +0000 2024,1751248827980578816,"Menurut Pratama Arhan, persiapan timnas Indonesia sudah cukup baik dan siap memberikan perlawanan sengit untuk Australia di babak 16 besar Piala Asia 2023. Tunggu tanggal mainnya besok! 🇮🇩🇦🇺 #AsianCup2023 https://t.co/6Mv9nabE0X",0,0,0,0,in,626306017,1751248827980578816,tribunSUPERBALL,https://twitter.com/tribunSUPERBALL/status/1751248827980578929,,,,,Joy
663fa4208a91151dd2fa2ee3,Sat Jan 27 14:15:25 +0000 2024,1751247544104185856,"Menurut Pratama Arhan, persiapan timnas Indonesia sudah cukup baik dan siap memberikan perlawanan sengit untuk Australia di babak 16 besar Piala Asia 2023. Tunggu tanggal mainnya besok! 🇮🇩🇦🇺 #AsianCup2023 https://t.co/7Y35vJjCuC",0,18,0,1,in,78239324,1751247544104185856,BolaSportcom,https://twitter.com/BolaSportcom/status/1751247544104185956,,,,,Joy
663fa4208a91151dd2fa2ee4,Sat Jan 27 13:55:30 +0000 2024,1751242530161938688,"@medioclubID Keknya kalopun timnas sampe juara tetep aja dinyinyirin. Apaan difinal gitu doang ga banget mainnya, coba lihat manchester city enak bgt mainnya sampe bisa juara UCL. STY mana bisaaa~~~""""",0,0,0,0,in,1016257174962499584,1750892598758400512,sayaprofesor,https://twitter.com/sayaprofesor/status/1751242530161938792,,,,,Anger
663fa4208a91151dd2fa2ee5,Sat Jan 27 12:33:53 +0000 2024,1751221989472375296,"@utdfocusid @bliblidotcom Dia berharapnya mainnya timnas ni kek city kali ya, apa dia nggak nonton pemain passing 5 meter aja gabisa terus nyalahin pelatih?",0,0,0,0,in,1643136756890636288,1751161227555049728,kenthongz,https://twitter.com/kenthongz/status/1751221989472375245,,,,,Anger
663fa4208a91151dd2fa2ee6,Sat Jan 27 11:40:27 +0000 2024,1751208543007703552,"@utdfocusid @bliblidotcom Pikir dia timnas kita mainnya wajib kayak barca eranya pep guardiola, main tiki taka futball 90% ball posession , EMG GOBLOKK DIA MAH",0,0,0,2,in,1574299135754194944,1751161227555049728,StanXwan,https://twitter.com/StanXwan/status/1751208543007703551,,,,,Anger
663fa4208a91151dd2fa2ee7,Sat Jan 27 10:37:09 +0000 2024,1751192612676248064,"anjing si towel kocok ini maunya apa, kasi aku satu pelatih lokal pret yg bisa bawak timnas sejauh skrg dan semenarik skrg gameplaynya. kau bandingkan aja sendiri cmn mainnya bbrp tahun lalu yg cuman ngandelin longball abistu ilang bola",0,0,0,0,in,1206208208483696640,1751192612676248064,dumbassromeo,https://twitter.com/dumbassromeo/status/1751192612676248027,,,,,Anger
663fa4208a91151dd2fa2ee8,Sat Jan 27 10:19:00 +0000 2024,1751188047243419904,"@TioFarizki @FaktaSepakbola Selama nggak menghujat semua orang bebas beropini. Emangnya menurut ente Egy/Witan mainnya udah bagus? Wajar lah mempertanyakan keputusan pelatih. Pro kontra tuh biasa. Bukan timnas doang, klub mana pun fansnya juga sering kritik.",0,1,0,2,in,135417719,1751173060668150272,Banumustafa24,https://twitter.com/Banumustafa24/status/1751188047243419959,,,,,Neutral
663fa4208a91151dd2fa2ee9,Sat Jan 27 09:19:42 +0000 2024,1751173122018172928,@garagarabola_ Australia tdk secepat dan sekuat pemain jepang moga timnas bisa lbh lepas mainnya,0,0,0,0,in,1221862934705369088,1751106606430114048,zafran_77,https://twitter.com/zafran_77/status/1751173122018172994,,,,,Neutral
663fa4208a91151dd2fa2eea,Sat Jan 27 08:53:28 +0000 2024,1751166521186058496,"Agenda atau nggak, yang jelas sekarang timnas mainnya lebih bagus daripada era-era sebelumnya walau belum stabil. Kekurangan sdm. Cuman yah... liga lokalnya aja keok sama liga filipina mau gimana cari pemain yg bagus? Naturalisasi pun pemain standar di liga luar sana",0,0,0,0,in,1633039800562483200,1751166521186058496,N4siG0rengKec4p,https://twitter.com/N4siG0rengKec4p/status/1751166521186058540,,,,,Neutral
663fa4208a91151dd2fa2eeb,Sat Jan 27 06:21:50 +0000 2024,1751128363530694656,@SiaranBolaLive Cakep bener mainnya. Timnas harus bs serileks ini mainnya nanti lawan Australia. Pertahankan bola selama mungkin. Atur tempo. Kita pasti bisa ✊,0,0,0,1,in,70059895,1751108372575981824,erryfreakz,https://twitter.com/erryfreakz/status/1751128363530694708,,,,,Joy
663fa4208a91151dd2fa2eec,Sat Jan 27 05:47:47 +0000 2024,1751119793892344320,"@PedesCilor @idextratime Iya supporter irak sj sempat diam pas 1-1,kalau jepang kt berhasil menahan serangan bisa lebih 5 gol itu kalau Timnas mainnya jelek..makanya posisi Timnas Masih ada di 3 terbaik..bukan karena giveaway Timnas lolos 16 besar",0,0,0,0,in,1610347372147806208,1750891565000867840,farid15sofyan,https://twitter.com/farid15sofyan/status/1751119793892344272,,,,,Neutral
663fa4208a91151dd2fa2eed,Sat Jan 27 05:12:53 +0000 2024,1751111009446867200,"@Justanopinion26 @SubacEverywhere @SiaranBolaLive Sy orang awam bola setahu Sy timnas jadul mainnya dari belakang langsung long Ball ke depan. Jarang mau pegang bola. Sy lihat di era STY dia terapkan main main pendek, enak gitu. Itu gol marselino berawal dari intersep Arhan. Yg disebut filosofi towel Gimana",0,2,0,2,in,733320043547660288,1750908307370651904,davidrnugroho,https://twitter.com/davidrnugroho/status/1751111009446867092,,,,,Neutral
663fa4208a91151dd2fa2eee,Sat Jan 27 05:00:13 +0000 2024,1751107820643348992,"🧑‍🏫 …. Tapi udah bagus timnas mainnya. Udah capai target juga kan 16 besar piala asia. Apalagi yang musti dikritik?""  🧑‍🦲 ""Aah kontrakmu untuk negative speech masih sampe Juni, ayo cari lagi celahnya""  ----------------  Emang susah ya bung jadi komentator bola kalo perut lapar 🤣""",0,0,0,0,in,436323217,1751107820643348992,Fahmish__,https://twitter.com/Fahmish__/status/1751107820643348940,,,,,Neutral
663fa4208a91151dd2fa2eef,Sat Jan 27 02:20:16 +0000 2024,1751067568646042112,"@SiaranBolaLive Perasaan ni anak selalu langganan masuk timnas ya, tapi aneh banget mainnya kemarin, bola lepas muluk",0,0,0,0,in,1483267359062507520,1750893578111590912,rully_1996,https://twitter.com/rully_1996/status/1751067568646041999,,,,,Sad
663fa4208a91151dd2fa2ef0,Sat Jan 27 01:41:24 +0000 2024,1751057790452555776,"@PENJUALMIRAZ @Indostransfer Tapi jujur ya,  Arhan itu kayak jimat pembawa keberuntungan karena kemampuan lemparannya.  Semenjak dia masuk timnas, sejelek apa pun mainnya timnas kalau dapet momen lemparan ke dalam kayak ada harapan buat goal gitu wkwk.",0,2,0,16,in,1064727429158031360,1751030860391018496,ibalbul13,https://twitter.com/ibalbul13/status/1751057790452555784,,,,,Joy
663fa4208a91151dd2fa2ef1,Sat Jan 27 01:14:42 +0000 2024,1751051068044382720,"Bukan soal kalahnya. Lebih ke SDM. Lihat Thailand mainnya sudah kayak paham taktik dan strategi, dan kompak. Lha pemain Timnas, lihat kurang paham memahami taktik. Kurang kompak nyerang dan bertahannya. Koreksi Timnas U-20.  Mental tandang wajib sering di asah.   #Semangat #PSSI",0,0,0,0,in,1109508925496283136,1751051068044382720,mahargiantos,https://twitter.com/mahargiantos/status/1751051068044382678,,,,,Fear
663fa4208a91151dd2fa2ef2,Sat Jan 27 00:59:40 +0000 2024,1751047284467638272,"@rantkenz @garagarabola_ Bener juga sih yg ini Dulu tiap nonton timnas selalu berharap aja bisa menang tp yauda sekedar berharap dan doain yg terbaik. Tapi kita dalem hati tau, pasti timnas ya gitu ga mungkin menang dan mainnya monoton gitu2 aja..  Sejak sty, selalu yakin Indonesia bisa bikin kejutan wkw",0,0,0,0,in,2595527053,1750716040416551168,cwchiill,https://twitter.com/cwchiill/status/1751047284467638290,,,,,
663fa4208a91151dd2fa2ef3,Fri Jan 26 23:19:58 +0000 2024,1751022195206394368,@asdgfhjklmn @SiaranBolaLive syamsir kalo ga salah dulu lumayan bagus mainnya. sempat digadang2 jadi calon bintang masa depan timnas senior. eh tiba2 dia ngilang  dan malah jadi presenter padahal umurnya masih sangat muda,0,2,0,12,in,536181293,1750893578111590912,FcerberusF,https://twitter.com/FcerberusF/status/1751022195206394304,,,,,Neutral
663fa4208a91151dd2fa2ef4,Fri Jan 26 22:58:47 +0000 2024,1751016865827262464,"@Indostransfer Yanto sbnarnya dri dulu pngen liat di timnas lg. dari dia di persib, mskipun aff disoroti krn blunder, tp suka bgt sma pemain ini. tinggi 183, balance bagus, ditambah klo udh diprcya di liga thailand yg skrg brati emang top mainnya. dia dlu sring masuk line up terbaik mingguan jg",0,0,0,2,in,1491351936809205760,1750801928509153280,AndresCucut,https://twitter.com/AndresCucut/status/1751016865827262487,,,,,Joy
663fa4208a91151dd2fa2ef5,Fri Jan 26 17:17:37 +0000 2024,1750931008697082112,"@medioclubID Dia pengen timnas mainnya kaya Barcelona era 2009-2013, ini decul emang rada-rada. Dia ga bakal ngerti esensinya dukung tim medioker",0,0,0,0,in,1604575491478126592,1750892598758400512,setyadinhoFM,https://twitter.com/setyadinhoFM/status/1750931008697082054,,,,,Anger
663fa4208a91151dd2fa2ef6,Fri Jan 26 17:08:00 +0000 2024,1750928587098890752,"Ngga bagus mainnya, kaya orang bingung, ngga ngerti gw kenapa bisa masuk timnas, no 10 pula 😅",0,1,0,1,in,80493203,1750928587098890752,JSTKH3,https://twitter.com/JSTKH3/status/1750928587098890708,,,,,Sad
663fa4208a91151dd2fa2ef7,Fri Jan 26 15:56:09 +0000 2024,1750910505194242048,"@indosupporter ini keknya perlu diganti pelatihnya, kalo mainnya dan taktikal kyk gini mah boro2 deketin permainan timnas senior",0,0,1,0,in,1197315999772528640,1750889263057850624,fiterasii,https://twitter.com/fiterasii/status/1750910505194242067,,,,,Anger
663fa4208a91151dd2fa2ef8,Fri Jan 26 15:32:33 +0000 2024,1750904564608635392,@SiaranBolaLive Dari timnas U-16 sampe sekarang masuk U-20 ini pemain mainnya masih kebingungan.,0,3,0,118,in,1197714737863127040,1750893578111590912,Oktvnfh,https://twitter.com/Oktvnfh/status/1750904564608635337,,,,,Neutral
663fa4208a91151dd2fa2ef9,Fri Jan 26 15:10:25 +0000 2024,1750898998075072768,"@SiaranBolaLive Nih orang misal Indonesia lolos 8 besar, sekali pun menang lawan Australia lewat adu penalti dia akan tetap jadi pengamat haters, dia pengen mainnya timnas ala Barcelona.. Seharusnya orang kayak gini STOP kasih panggung, ntar sepi gak ada job biar dia ngemis-ngemis ke stasiun TV",0,5,0,5,in,1200764949452058624,1750898066532741632,VerdiyanAditya,https://twitter.com/VerdiyanAditya/status/1750898998075072648,,,,,Anger
663fa4208a91151dd2fa2efa,Fri Jan 26 14:29:21 +0000 2024,1750888661057712384,"Ini timnas U-20 keliatan banget posessionnya mendominasi Thailand, eh malah kalah 😅 thailand santai aja mainnya.. ngk grusak grusuk tpi jelas visinya. Timnas tiap depan gawang bingung mau diapain bolanya.. Ji Da Bin banyak blunder 🥲",0,2,0,1,in,90833354,1750888661057712384,FebriPratama50,https://twitter.com/FebriPratama50/status/1750888661057712329,,,,,Sad
663fa4208a91151dd2fa2efb,Fri Jan 26 14:25:27 +0000 2024,1750887680781738496,timnas yg ini beda ya mainnya kalo diliat 😂,0,0,0,1,in,238478321,1750887680781738496,jajijujejohan,https://twitter.com/jajijujejohan/status/1750887680781738432,,,,,Joy
663fa4208a91151dd2fa2efc,Fri Jan 26 14:24:52 +0000 2024,1750887532920000768,"@kurawa Ga paham main bola bicara main bola... Tim nas main masih kayak tarkam mau main di piala dunia, ..ngimpi lu  kelamaan...bangun woi...lihat tuh mainnya Timnas vs Thailand...baru koment. ...!",0,0,0,1,in,1109811744317202432,1750701388575994112,SMangkudilaga,https://twitter.com/SMangkudilaga/status/1750887532920000832,,,,,Anger
663fa4208a91151dd2fa2efd,Fri Jan 26 14:24:12 +0000 2024,1750887365324034048,timnas u 20 mainnya kyak,0,1,0,0,in,110869549,1750887365324034048,strayshp,https://twitter.com/strayshp/status/1750887365324034126,,,,,Joy
663fa4208a91151dd2fa2efe,Fri Jan 26 14:17:54 +0000 2024,1750885781533802752,"Busuk mainnya timnas U20, anehnya kok pelatihnya Indra S masih dipertahankan, seperti melihat timnas tahun 2000 an",0,0,0,0,in,255893778,1750885781533802752,KH4P03R,https://twitter.com/KH4P03R/status/1750885781533802683,,,,,Sad
663fa4208a91151dd2fa2eff,Fri Jan 26 13:55:35 +0000 2024,1750880165285318656,Timnas U20 mainnya jelek banget,0,0,0,0,in,200505761,1750880165285318656,abiennovan,https://twitter.com/abiennovan/status/1750880165285318670,,,,,Sad
663fa4208a91151dd2fa2f00,Fri Jan 26 13:55:09 +0000 2024,1750880056711463168,"@PokoknyaItuDahh @FT_IDN Bener ini. Emang bikin emosi bgt 2 orang ini. STY berhasil balikin animo suporter timnas dg penuh gairah lg setelah sebelumnya males nonton krn mainnya lemes, long ball trus, pemain itu2 aja dan kalahan!",0,0,0,0,in,77702975,1750761988761006592,fabianjrit,https://twitter.com/fabianjrit/status/1750880056711463082,,,,,Joy
663fa4208a91151dd2fa2f01,Fri Jan 26 13:50:42 +0000 2024,1750878935779594496,"@reddroopyeyes @PokoknyaItuDahh @FT_IDN Moriyasu waktu awal² di Jepang itu masih bapuk utk ukuran timnas papan atas Asia kek Jepang. cuma menang 1-0 lawan tim yang ga begitu kek Vietnam (itupun karena pinalti), mainnya lumayan jelek di fase grup sampai KO stage",0,0,0,1,in,1683425076073603072,1750761988761006592,Nathanaels1611,https://twitter.com/Nathanaels1611/status/1750878935779594573,,,,,Sad
663fa4208a91151dd2fa2f02,Fri Jan 26 13:22:14 +0000 2024,1750871770859782144,"Keren banget Timnas U20 mainnya. Sepakbola modern, ga ada lagi crossing2 melambung ga jelas",0,0,0,0,in,433906172,1750871770859782144,PandirTelo,https://twitter.com/PandirTelo/status/1750871770859782215,,,,,Joy
663fa4208a91151dd2fa2f03,Fri Jan 26 13:19:41 +0000 2024,1750871129227661568,Kemarin liat timnas senior mainnya keren passing bener sekarang liat u20 mainnya bego tai ancur ancuran passing gak ada yang bener semua bego,0,0,0,0,in,1200379394797142016,1750871129227661568,zidhanhikmawaan,https://twitter.com/zidhanhikmawaan/status/1750871129227661656,,,,,Anger
663fa4208a91151dd2fa2f04,Fri Jan 26 13:13:45 +0000 2024,1750869637661884672,"Timnas Indonesia U20 ini mainnya bagus banget lho, Thailand ga dikasih nyerang sama sekali.",0,1,0,2,in,274532930,1750869637661884672,ramadhantahta,https://twitter.com/ramadhantahta/status/1750869637661884673,,,,,Joy
663fa4208a91151dd2fa2f05,Fri Jan 26 13:10:19 +0000 2024,1750868772528005120,bagus anjir mainnya timnas u20,0,0,0,0,in,1271066837741006848,1750868772528005120,abcdexot9_,https://twitter.com/abcdexot9_/status/1750868772528005238,,,,,Joy
663fa4208a91151dd2fa2f06,Fri Jan 26 13:01:46 +0000 2024,1750866621084893440,jadi dulu pas gua kecil gua pernah ga sengaja nonton timnas kyrgyztan main. pas itu gua liat ini timnas kyrgyztan mainnya bagus banget. semenjak itu gua jadi suka sepak bola dan gua jadi fans timnas kyrgyztan,0,0,0,3,in,1642255094954741760,1750866621084893440,smiidddd,https://twitter.com/smiidddd/status/1750866621084893560,,,,,Joy
663fa4208a91151dd2fa2f07,Fri Jan 26 12:59:22 +0000 2024,1750866017461666048,Timnas Indonesia U20 ini mainnya asyik banget.,0,0,0,0,in,78928877,1750866017461666048,hadiwijayaadit,https://twitter.com/hadiwijayaadit/status/1750866017461665965,,,,,Joy
663fa4208a91151dd2fa2f08,Fri Jan 26 12:51:45 +0000 2024,1750864100115284224,"Timnas U20 mainnya jago banget, Thailand gak di kasih pegang bola 😭",0,0,0,0,in,1683460460,1750864100115284224,relawantuit,https://twitter.com/relawantuit/status/1750864100115284328,,,,,Sad
663fa4208a91151dd2fa2f09,Fri Jan 26 12:47:01 +0000 2024,1750862908702269440,"No 11 nya Timnas Indonesia U20 bagus mainnya, kalau bisa improve terus mungkin bakal dipanggil ke tim senior dalam waktu dekat apalagi timnas lagi butuh striker  #TimnasDay #TimnasIndonesia",0,0,0,0,in,1270950227772452864,1750862908702269440,thenumber9king,https://twitter.com/thenumber9king/status/1750862908702269526,,,,,Joy
663fa4208a91151dd2fa2f0a,Fri Jan 26 12:45:55 +0000 2024,1750862633757270272,"liat afrizal dari debut ampe skrg performa nya konsisten bener dah di u20, enak bat mainnya, build up timnas jdi mulus karena dia naik turun posisi kiri",0,1,0,0,in,1236934924940095488,1750862633757270272,ridhoabdee_,https://twitter.com/ridhoabdee_/status/1750862633757270227,,,,,Joy
663fa4208a91151dd2fa2f0b,Fri Jan 26 12:45:31 +0000 2024,1750862529096827136,Timnas u20 rapi bener mainnya,0,0,0,0,in,243999006,1750862529096827136,rezharejha,https://twitter.com/rezharejha/status/1750862529096827036,,,,,Joy
663fa4208a91151dd2fa2f0c,Fri Jan 26 12:45:12 +0000 2024,1750862453200900096,@idextratime ETI lu ga nonton timnas u-20? cakep juga mainnya mereka,0,0,0,0,in,1394392292677459968,1750856179570614272,xxkkyx,https://twitter.com/xxkkyx/status/1750862453200900173,,,,,Joy
663fa4208a91151dd2fa2f0d,Fri Jan 26 12:35:30 +0000 2024,1750860010253647872,@KABAR_CHELSEA Yang penting depannya efektif kaya kemarin. Sterling harus ubah gaya mainnya kaya kemarin. Gak usah egois lagi. Toh demi kebaikan dia juga. Sebentar lagi euro. Kalo konsisten pasti bakal dipanggil timnas lagi,0,0,0,0,in,1428594293090836480,1750762114904727552,Fadher_07,https://twitter.com/Fadher_07/status/1750860010253647972,,,,,Neutral
663fa4208a91151dd2fa2f0e,Fri Jan 26 12:27:27 +0000 2024,1750857985684054272,"bulan maret udh WCQ round 2 loh di indo kalau rumput gbk masih gitu jelek bikin malu aja anjir, percuma stadium besar tapi mengelola rumput aja gabener.   tolong nanti maret timnas mainnya jangan mau di gbk rumput jelek parah, nonton timnas bayar tp klo rumput jelek ya rugi anjir",0,0,0,0,in,1683408537966477312,1750857985684054272,soleilkis,https://twitter.com/soleilkis/status/1750857985684054172,,,,,Anger
663fa4208a91151dd2fa2f0f,Fri Jan 26 12:13:26 +0000 2024,1750854457972375808,Timnas Indonesia mainnya bagus. Bahkan ketika kalah pun tetap bagus mainnya. Layak kok lolos ke babak berikutnya.,0,0,0,0,in,47321860,1750854457972375808,JinoJiwan,https://twitter.com/JinoJiwan/status/1750854457972375711,,,,,Joy
663fa4208a91151dd2fa2f10,Fri Jan 26 10:20:44 +0000 2024,1750826093773488128,@benchpigeon Kalau kita liat cara mainnya timnas bener2 tidak mencerminkan peringkat 142 goal2 lawan juga kebanyakan blunder sendiri. Ya emang kedepannya akan jadi masalah kalau misal pemain diaspora dan yang pemain aboard tidak bisa membela timnas dan mengambil dari Liga lokal kita,0,0,0,0,in,737108112759361536,1750756861958308352,Orang2anRandom,https://twitter.com/Orang2anRandom/status/1750826093773488187,,,,,Sad
663fa4208a91151dd2fa2f11,Fri Jan 26 10:18:06 +0000 2024,1750825431304159744,Jujur timnas over euforia krg begitu suka aslinya karna lolosnya lbh ke faktor luck dan mainnya lbh ke negatif football walauu gk parah.  Tp gmn lg ini sejarah pertama kali dan projek sty yg lbh ke progress jangka panjang ttp diapresiasi sih.,0,0,0,0,in,395908826,1750825431304159744,ilhamalrino,https://twitter.com/ilhamalrino/status/1750825431304159692,,,,,Sad
663fa4208a91151dd2fa2f12,Fri Jan 26 10:00:28 +0000 2024,1750820996070985984,"Asli lo, untuk yg sirik sama timnas cukup nonton aja kirgizstan (rank 98) dan oman (74) kemarin.  Mereka mainnya lebih jelek dari tai babi alias sampah, gak cantik, dan gak jelas arahnya. Sedangkan Indonesia bisa build up spt ini lho...",0,1,0,0,in,884254944219480064,1750820996070985984,jollyonnn,https://twitter.com/jollyonnn/status/1750820996070986022,,,,,Anger
663fa4208a91151dd2fa2f13,Fri Jan 26 09:18:46 +0000 2024,1750810501897191936,"@mrsatanica @id_fm @CoachJustinL Mungkin gak sih skillnya jadi downgrade efek main di Asean? Kayaknya awal2 main di Timnas keliatan jago, lama2 jadi aneh mainnya, khususnya pas lawan Irak di Kualifikasi PD 2026 positioningnya parah.",0,1,0,4,in,100192334,1750737291528777984,fasabimuhammad,https://twitter.com/fasabimuhammad/status/1750810501897191930,,,,,
663fa4208a91151dd2fa2f14,Fri Jan 26 08:44:25 +0000 2024,1750801857197547776,"@FansNerazzurri timnas iya, tapi kalau liga lokal mainnya gini amat :((",0,0,0,1,in,260479234,1750681298564468992,soppyan,https://twitter.com/soppyan/status/1750801857197547806,,,,,Sad
